n_c,fullerene_g6,dual_g6,depth_fullerene,depth_dual
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G???G???C???@????G???@_???A????A?G??@?????O????A?????W?????o?????_?????O?_???K?????@_?????C??????G??????G??????C??????@?@?????W??????@_??????A???????A?@?????@????????O???????A????????G????????O?G??????O????????W????????E?????????o????????@?????????A?????????A?@???????@??????????W?????????B??????????G??????????O?G????????o??????????K??????????A???????????O??????????@??_????????A???????????A?@?????????B????????????W???????????A????????????G?C??????????O?G??????????O????????????G????????????A?@???????????O?G??????????@??_??????????E?????????????B??????????????_?????????????G?????????????@?@????????????C??????????????E??????????????C??????????????A?C?????????????G@?????????????@???????????????C?_?????????????G@??????????????W???????????????E???????????????@_???????????????C????????????????K????????????????C????????????????E????????????????@_????????????????[????????????????@o,v|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??_?_?W?G?B?@??K?C??W?G??W?G??K?C??B?@???W?G??@??_??F?@???A?@???B_?_???W?G???A?@????[?C????W?G????W?G????M?C????@_@?????M?G?????O?_????@o@??????{@??????CB_?????B_G??????K@???????wC???????wW???????Rg,4,4
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G???G???C???@????G@??@_???A????A?G??@?????O????A?????W?????o?????_?????O?_???K??????_?????A??????C??????C??????A?C????@_??????K???????_??????@?@?????@????????_???????G???????@????????C?C??????W????????W????????G????????A?@???????O????????@?????????A?@???????A?????????@_?????????W?????????A??????????G?C????????o??????????O??????????G??????????A?@?????????O??????????@???????????A?@?????????E???????????@_???????????O???????????A?@??????????G?C??????????O????????????O????????????K????????????B?????????????K?????????????o?????????????_?????????????_?????????????O?_???????????C??????????????W?????????????@_?????????????B??????????????@???????????????_C?????????????G??????????????@?G?????????????K???????????????K???????????????K???????????????A????????????????o???????????????B????????????????C????????????????K????????????????E????????????????B?????????????????X????????????????B_,v|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@?@??K?C??W?G??W?G??K?C??B?@???W?G??@??_??F?@???A?@???B_?_???O?W???F?@????K?C????W?G????W?G????M?C????@_@?????M?G?????O?_????@o@??????gB??????M?_?????@_G??????K@???????wC???????wW???????Vg,4,4
106,~?@isP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C???@?G??W???@????A?G??E????A?????_@???C?????O?????_?????_?????o?????C??????_?????A??????C??????C??????A???????o??????C???????O?_????@_??????@_???????_???????G???????@?@??????K????????W????????W????????K????????B?????????O????????@??_??????A?????????A?????????@??????????O?????????A?@????????W??????????O??????????O??????????G?C????????A???????????O??????????@???????????A???????????B???????????@_???????????W???????????B????????????C????????????K????????????K????????????B?????????????o????????????E?????????????W?????????????o?????????????O?????????????G?????????????A?G????????????O@????????????B??????????????A??????????????A?G????????????@???????????????O@?????????????A???????????????K???????????????W???????????????C???????????????B????????????????W???????????????@_???????????????E????????????????E????????????????E????????????????@C????????????????P????????????????BG,v|eMID`GH_a@E@A?`_GG@@_CB?GA?GB?C?o@?C?G?w?_?_@?@_@??o?_?K?G?@_@??C?C??[?G??K?G??C?C??B?@???W?G??@_?_??A?@???F?@???@?@_???w?G???B?@????K?C????W?G????O?G????[?C????B?B?????W?G????@_?_????B_@?????@O@??????[?_?????B_G??????K@???????kC???????]G???????Fw,4,4
106,~?@isP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A???C???K???C???@?G??W???@????A?G??E????A?????_????C?????o????@_????@??????_?????G?????@??????C??????G?G????G??????C??????@?@?????W??????@_??????A???????A?@?????@????????O???????E????????W????????o????????o????????G????????A?@???????o????????@?????????A?????????A?@???????@??????????W?????????B??????????G??????????O?G????????O??????????G??????????A???????????O?G????????@???????????A???????????A?@?????????B????????????W???????????A????????????G?C??????????O?G??????????O????????????K????????????B?????????????W?????????????_????????????@?@???????????B??????????????_?????????????G?????????????@?@????????????C??????????????E??????????????C??????????????A?C?????????????_@?????????????E???????????????G???????????????W???????????????W???????????????E???????????????@_???????????????C????????????????K????????????????GW???????????????W????????????????E?????????????????o?????????????????w,v|eMID@WH_a@E@A?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@_@?@?@?@o?_?G?G?B?@??K?C??W?G??W?G??K?C??B?@???W?G??@??_??E?@???E?@???B_?_???O?G???F?@????G?K????o?G????o?G????W?C????F?@?????W?G????@o?_????@?@?????B_@??????w?_?????D?w??????WH??????@oC??????@oG???????ww,4,5
106,~?@isP@@?OC?O`?@@@_?O?A??W??_??_??O??C???_??A???C@??K???C???@????G???@_???A????A?G??B?????_????C?G???o?????_?????_?????O?_???K?????@_?????C??????G??????G??????C??????@???????G???????_??????@?@?????@?@?????@_???????G???????@????????C?C??????G????????W????????K????????B?????????W????????@_????????A?????????A?@????????_?????????G?????????@?@????????K??????????K??????????G??????????C??????????@?@?????????G???????????_??????????@???????????@????????????o???????????K????????????_???????????A????????????C?G??????????C?G??????????E?????????????o????????????E?????????????W?????????????o?????????????o?????????????G?????????????A?G????????????o??????????????_?????????????@??????????????@?G?????????????_??????????????G@?????????????@???????????????E???????????????C???????????????E???????????????B????????????????W???????????????@_???????????????E????????????????CG???????????????K????????????????AC????????????????`????????????????DG,v|eMID@WH?e@C@E?`?GW@@?CF?GA?GB?C?o@?E?G?O?_@_@?@_@??_?_?W?G?B?@??K?C??W?G??O?G??[?C??B?@???W?G??@o?_??@?@???B_@????o?_???G?G???B_@????E?C????K?G????K?G????C?C????B_@?????K?W?????w?_?????_@?????@w@??????G@_?????F?G??????[@???????oC??????@[G???????Jw,4,4
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G@??G???C???@????G@??@_???A????A?G??@?????O????A?????K?????O?????O@????W?????A??????O?????@??????A??????A?G????B???????o??????C???????O?_?????_???????_???????O???????C?G?????@_???????E????????K????????C????????A?????????_????????C?????????W?????????_?????????_@????????o?????????C??????????_?????????A??????????C??????????C?G????????E??????????@_??????????K???????????_??????????@?@?????????@?@??????????_???????????K???????????@_???????????E????????????K????????????C????????????A?????????????_????????????C?G???????????O?????????????O?????????????O@????????????W?????????????A??????????????O?????????????@_?????????????B??????????????B???????????????o??????????????K???????????????_??????????????B?_?????????????E???????????????E???????????????@????????????????OG??????????????A@???????????????G????????????????OG???????????????GG???????????????E?????????????????W?????????????????w,v|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?w@?A?G?[?_?O@??o@??W?_?E?G??o@??B?C??E?G??E?G??A?C??@o@???C?G???w?_???_B???@_@????o?_???K?G???@_@????E?C????K?G????K?G????E?C????@o@?????D?G?????K?_?????W@??????[@??????E?_?????@oG??????E@???????]C???????KW???????Ng,4,5
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G@??@_???A????A?G??B?????_????C?G???O?????o?????_?????O?_???K??????_?????A??????C??????C??????A???????_??????E???????O???????_@??????_???????O???????C????????_@??????E????????K????????K????????E????????@_????????G?????????_?_??????@?@???????@_?????????_?????????G?G???????B??????????C??????????G??????????G??????????C??????????@???????????G???????????_???????????_???????????_@??????????O???????????C????????????o???????????B????????????E????????????E????????????B?????????????o????????????E?????????????W?????????????W?????????????O?????????????G?_???????????E??????????????O?????????????@??????????????A?G????????????A??????????????@?C?????????????O??????????????B???????????????C???????????????G???????????????K@??????????????E????????????????o???????????????B????????????????M????????????????G????????????????GG???????????????AC????????????????`????????????????DG,v|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@_@??E?C??G?G??[?G??E?C??@_@???G?G??@o?_??@?@???B_@????_@_???W?G???B?@????K?C????W?G????W?G????G?C????F_@?????K?W?????_A_????B_@?????@O@??????W?_?????F?G??????[@???????qC???????NG???????Bw,4,5
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_G?O??C@?@_??C???G@??G???C???@????G????_???@?G??@?????_????G????@_????C?????G@????W?????K?????A??????O@????@??????A?G????E??????B???????_??????C?G?????O???????_???????_???????O???????C????????_???????A?C??????C????????C????????A?????????_@???????E?????????O?????????_@???????@_?????????o?????????K?????????@??????????C?C????????G??????????G?G????????K??????????B???????????G???????????_?_????????@???????????@????????????_???????????G?G?????????@????????????C?C??????????K????????????C????????????A?????????????_????????????C?G???????????W?????????????_?????????????_@????????????o?????????????E??????????????O?????????????@?C????????????A?G????????????E??????????????B???????????????W??????????????@???????????????C???????????????G@??????????????G@??????????????C?_??????????????_???????????????C@???????????????O????????????????oG???????????????_????????????????OC???????????????@`????????????????E_,v|eMID@WH?e@E@A?`_GK@?oC@_G@?G@oC?G@?B?G?K?_?W@??O@??W?_?E?G??o@??B?C??E?G??C?G??F?C???_@???K?G???o?_??@_@???@_@????o?_???K?G???@_@????F?C????E?G????C?G????F?C?????_@?????M?G?????[?_?????W@??????W@??????K?_?????BoG??????CB???????wC???????{G???????Mw,4,5
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G@??@_???A????A?G??B?????_????C?G???O?????o?????_?????O?_???K??????_?????A??????C??????C??????A???????_??????E???????O???????_@??????_???????O???????C????????_@??????E????????K????????K????????E????????@_????????G?????????_?_??????@?????????@_?????????_?????????G?G???????B??????????C??????????G??????????G?G????????C??????????@???????????G???????????_??????????@_??????????@????????????_?_?????????G???????????@????????????E????????????K????????????E????????????B?????????????o????????????E?????????????W?????????????O?????????????W?????????????G?????????????A?G????????????o?????????????@??????????????A?G????????????A??????????????@???????????????O@?????????????B???????????????K???????????????G???????????????G???????????????E?_??????????????o???????????????E????????????????K????????????????K????????????????G????????????????DC????????????????Q????????????????BG,v|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@_@??E?C??G?G??[?G??E?C??@_@???G?G??@o?_??@?@???B_@????_@_???[?G???@_@????E?C????K?G????G?G????M?C????@_B?????K?G?????_?_????B_@?????@O@??????[?_?????B?G??????[@???????mC???????Gw???????^G,4,5
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G@??@_???A????A?G??B?????_????C?G???O?????o?????_?????O?_???K??????_?????A??????C??????C??????A???????_??????E???????O???????_@??????_???????O???????C????????_@??????E????????K????????K????????E????????@_????????G?????????_?_??????@?????????@_?????????_?????????G?G???????B??????????C??????????G??????????G?G????????C??????????@???????????G???????????_??????????@_??????????@????????????_?_?????????G?G?????????@????????????C?C??????????G?G??????????W????????????E????????????@_????????????K?????????????o????????????@_?????????????_?????????????G?????????????A?G????????????G??????????????_?????????????@?G????????????@???????????????_C?????????????G??????????????@_??????????????E???????????????E???????????????E???????????????@_???????????????K???????????????@_???????????????A????????????????CG???????????????CG???????????????AC????????????????`????????????????EG,v|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@_@??E?C??G?G??[?G??E?C??@_@???G?G??@o?_??@?@???B_@????_?_???[?G???@_@????E?C????K?G????G?G????M?C????@_B?????K?G?????w?_?????w@??????O@??????[?_?????B_G??????K@???????kC???????]G???????Fw,4,4
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G???G???C???@????G@??@_???A????A?G??@?????O????A?G???W?????o?????_?????O?_???K??????_?????A??????C??????C??????A?C????@_??????C???????O???????_???????_???????O???????C????????_@??????E????????K????????K????????A?????????_????????C?G???????o????????@_????????@_?????????_?????????G?G???????B??????????C??????????G??????????G?G????????C??????????@?@?????????W???????????_??????????@???????????@????????????_???????????G?G?????????@????????????C?C??????????G?G??????????W????????????E?????????????_????????????E?????????????W?????????????o?????????????o?????????????G?????????????A?G????????????G??????????????_?????????????@?G????????????@?G????????????@_??????????????G??????????????@???????????????C?_?????????????G@??????????????K???????????????E????????????????O???????????????B????????????????K????????????????C????????????????CG???????????????BC????????????????o????????????????BG,v|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@_@??E?C??M?G??C?G??E?C??@_@???G?G??@o?_??@?@???B_@????_?_???[?G???@_@????E?C????M?G????C?W????E?C????@_@?????K?G?????w?_?????w@??????O@??????[?_?????BOG??????E@???????[C???????]G???????Fw,4,5
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G@??G???C???@????G???@_???A????A?G??@?????O????A?????K?????O?????O@????W?????E??????_?????A??????C??????C??????A?C????@_??????K???????_??????@?@?????@????????_???????G???????@????????C?C??????W????????W????????K????????@?????????G?????????_????????@?????????@_?????????_?????????G?G???????B??????????K??????????G??????????G??????????C?C????????@???????????G?G????????@_??????????B???????????B???????????@????????????O?G?????????A?@??????????G????????????O?G??????????O????????????G?C??????????E?????????????W?????????????_????????????@?@???????????@??????????????_?????????????G?G????????????_?????????????A?C????????????E??????????????A??????????????@???????????????O@?????????????A?G?????????????K???????????????W???????????????K???????????????A????????????????oG??????????????E????????????????C????????????????GG???????????????GG???????????????CC???????????????@@????????????????EG,v|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?w@?A?G?W?_?o@??_@??o?_?K?G?@_@??E?C??K?G??K?G??E?C??@?@???[?G???_?_??B?@???B_@????_?_???[?G???@_@????E?C????K?G????K?G????E?C????@_@?????M?G?????W?_?????w@??????OB??????[?_?????B_G??????K@???????wC???????yG???????Fw,4,4
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G@??G???C???@????G@??@_???A????A?G??@?????O????A?????K?????O?????O@????W?????A??????O?????@??????A??????A?G????B???????o??????C???????O?_?????_???????_???????O???????C?G?????@_???????E????????K????????C????????A?????????_????????C?????????W?????????_?????????_@????????o?????????C??????????_?????????A??????????C??????????C?G????????E??????????@_??????????K???????????_??????????@?@?????????@?@??????????_???????????G?G?????????@?@??????????K????????????W????????????W????????????C????????????@?@???????????G?????????????_????????????@?@????????????_?????????????O?_???????????A??????????????O?????????????@??????????????A?G????????????A?G????????????@_??????????????W??????????????@_??????????????B???????????????E???????????????E????????????????_???????????????GG??????????????@????????????????CC???????????????GG???????????????GG???????????????E?????????????????o?????????????????w,v|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?w@?A?G?[?_?O@??o@??W?_?E?G??o@??B?C??E?G??E?G??A?C??@o@???C?G???w?_???_@???@_@????o?_???K?G???@_@????E?C????K?G????K?G????E?C????@o@?????F?G?????G?_?????o@??????w@??????M?_?????@_G??????M@???????]C???????Kw???????NG,0,0
106,~?@isP@@?OC?O`?@@@_?O?A@?W??_??_??O??C???_??A???C???C???A????_G??K????_???@?G??B????@?????O@???E?????W?????_?????_@????o?????C??????_?????A??????C??????C??????A???????_??????C???????O?_?????_???????_???????O???????C?G?????@_???????E????????G????????G?G??????K????????B?????????O????????@??_??????E?????????B?????????@??????????O?G???????E??????????G??????????O??????????O?G????????G??????????A???????????O?G????????@???????????A?@?????????A???????????@??_?????????O?G?????????A????????????G????????????W????????????W????????????E????????????@?????????????G?G???????????o?????????????_?????????????_@????????????K?????????????A??????????????O@????????????B??????????????A??????????????A?G????????????@???????????????O??????????????A?G?????????????G?_?????????????W???????????????G???????????????C???????????????@_G??????????????E????????????????W????????????????G????????????????KG???????????????C????????????????@P????????????????BO,v|eMID@WH?e@C@E?`?GW@@?CF?GA?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@?@??K?C??W?G??O?G??[?C??A?@???w?G??@??_??F?@???A?@???B_?_???O?W???F?@????K?C????O?G????w?G????K?C????B_@?????M?G?????O?_????@o@??????g@??????M?_?????@_G??????M@???????]C???????Gw???????^G,4,5
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G???G???C???@????G@??@_???A????A?G??@?????O????A?????W?????o?????_?????O?_???K??????_?????A??????C??????C??????A?C????@_??????K???????_??????@???????@????????_?_?????G???????@????????C?C??????W????????W????????G????????A?@???????O????????@?????????A?@???????A?????????B??????????o?????????A??????????G?C????????o??????????O??????????G??????????A?@?????????O??????????@_??????????B???????????@_???????????_???????????G???????????@?@??????????C?C??????????G????????????K????????????E?????????????o????????????C?????????????O?_???????????_?????????????_@????????????O?????????????K??????????????O?????????????@?C????????????E??????????????A??????????????@?C?????????????O??????????????B???????????????E???????????????G???????????????K???????????????A????????????????o???????????????B????????????????K????????????????GG???????????????GG???????????????M????????????????@_????????????????Cg,v|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@?@??K?C??W?G??W?G??K?C??A?@???o?G??B??_??F?@???A?@???B_?_???O?W???F?@????K?C????O?G????w?G????M?C????@_@?????G?G????@o?_????@o@??????g@??????M?_?????@_G??????N@???????KK???????Rg???????{G,0,0
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G???G???C???@????G???@_???A????A?G??@?????O????A?????W?????o?????_?????O?_???K?????@_?????C??????G?G????G??????C??????@?@?????W??????@_??????A???????A?@?????@????????O?G?????A????????G????????O????????O????????K????????B?????????G?????????_????????@?@???????@??????????o?????????C??????????_@????????E??????????K??????????K??????????C??????????@?@?????????G???????????_?_????????B???????????@_???????????_???????????G?G?????????@?@??????????C????????????G????????????G?G??????????C????????????@?@???????????K?????????????O?????????????_?????????????_@????????????O?????????????A??????????????O@????????????B??????????????B??????????????@???????????????_C?????????????G@?????????????B???????????????E???????????????K???????????????C???????????????A?_??????????????_G??????????????C@???????????????G????????????????OG???????????????OG???????????????GC???????????????A@????????????????EG,v|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??o?_?K?G?@_@??E?C??K?G??K?G??E?C??@_@???M?G???O?_??@_@???@_@????o?_???K?G???@_@????E?C????M?G????E?G????B?C?????w@?????A?G?????[?_?????[@??????K@??????E?_?????@oG??????E@???????[C???????]G???????Fw,0,0
106,~?@isP@@?OE?O?_@_?_?GGB??G??O??O??W??C???_??A???C???C???A?_?@_???K????_???@????@????@_????W????A?????G?_???o?????O?????G?????A??????O?????B??????E??????C??????A???????_??????C?G?????O???????_???????_@??????o???????K???????@_???????C????????G????????G?G??????C????????B?????????W?????????_????????@?@???????B??????????_?????????G?????????@?@????????C??????????G??????????W??????????E??????????@???????????G?G?????????_??????????@?@?????????@????????????o???????????K????????????o???????????B????????????C????????????C????????????A?C???????????_????????????E?????????????G?????????????O@????????????o?????????????G?????????????A?G????????????O?????????????@?C????????????E??????????????B??????????????@???????????????O@?????????????A?G?????????????G???????????????W???????????????K???????????????A????????????????o???????????????A????????????????E????????????????K????????????????CG???????????????AC???????????????@o????????????????EO,v|fIID`GH_a@E@A?`_GK@?_CB?GA?GB_C?O@?F?G?G?_?o@??o@??O?_?K?G?@_@??E?C??G?G??W?G??K?C??B_@???G?G??@o?_??@?B???B_@????o?_???G?G???B?@????M?C????K?G????K?G????E?C????@o@?????D?G?????M?_?????K@??????K@??????F?_??????oW??????E@???????[C???????[W???????Lg,0,0
106,~?@isP@@?OE?O?_@_?_?GGB??G??O??O??W??C???_??A???C???C???A?_?@_???K????_???@????@????@_????W????A?????G?_???o?????O?????G?????A??????O?????B??????E??????C??????A???????_??????C?G?????O???????_???????_@??????o???????K???????@_???????C????????G?G??????G????????C????????B?????????W?????????_????????@?@???????B??????????_?????????G?????????@??????????C??????????G??????????K??????????E??????????@???????????G???????????_?_????????@?@?????????@????????????o???????????K???????????@_???????????E????????????K????????????G????????????C?C??????????@?@???????????G????????????@_?????????????_?????????????_@????????????o?????????????C??????????????_@????????????A??????????????C??????????????C?G????????????@_??????????????O??????????????B???????????????C???????????????K???????????????E???????????????B????????????????W???????????????@@???????????????K????????????????GG???????????????W????????????????CC???????????????@O????????????????@W,v|fIID`GH_a@E@A?`_GK@?_CB?GA?GB_C?O@?F?G?G?_?o@??o@??O?_?K?G?@_@??E?C??G?G??W?G??K?C??B_@???G?G??@o?_??@?B???B?@???@_?_???W?G???A?@????[?C????W?G????W?G????G?C????F?@?????[?G?????g?_?????w@??????W@??????K?_?????BoG??????EB???????Os??????@wG???????[W,4,5
106,~?@isP@@?OE?O?_@_?_?GGB??G??O??O??W??C???_??A???C???C???A???@_???K????_???@????@????@_????W????A?????G?_???o?????o?????O?????C?G????_?????A?C????K??????K??????C??????@???????G???????_?_????@???????@????????_???????G???????@_???????A????????C????????C????????A????????@_????????K?????????O?????????_@???????@_?????????o?????????K?????????@??????????C?C????????G?G????????W??????????K??????????B???????????O??????????@???????????A?@?????????A?@?????????@????????????O???????????A?@??????????G????????????O?G??????????G????????????C????????????@?????????????G?G???????????_????????????B??????????????_?????????????O?_???????????K??????????????o?????????????@_?????????????B??????????????B???????????????o??????????????G??????????????@_??????????????A???????????????C???????????????C@??????????????A?_??????????????_???????????????C@???????????????OC???????????????_G??????????????@o????????????????W????????????????@_????????????????@W,v|fIID`GH_a@E@A?`_GK@?_CB?GA?GB_C?O@?E?G?W?_?o@??o@??W?_?E?G??o@??A?C??K?G??K?G??F?C???_@???K?G???o?_??@_@???@_@????o?_???K?G???@_@????E?C????G?G????[?G????F?C?????_@?????M?G?????[?_?????W@??????W@??????M?_?????@_G??????H@??????@wC???????{O???????Ng,4,5
106,~?@isP@@?OE?O?_@_?_?G?B??G??O??O??W??C???_??A???K???G???C?_?@????W???@_???A????A????@?????o????E?????O?????_?????_?????W?????C??????_@????A??????C?G????K??????E??????@???????G?G?????_??????@?@?????B???????@_???????O???????A?@??????G????????W????????G????????C????????@?????????G?????????o?????????_?????????_?????????O?????????C??????????o?????????A??????????C?G????????C?G????????E??????????@_??????????K???????????_??????????@?@?????????@?@?????????@_???????????W???????????B????????????K????????????G????????????C????????????A?????????????_????????????C?G???????????O?????????????O?????????????O?????????????G?????????????A?G????????????W?????????????@_?????????????B??????????????B???????????????o??????????????K??????????????@_??????????????E???????????????E???????????????A???????????????@????????????????OG??????????????A@???????????????GC???????????????O????????????????OG???????????????KC???????????????B?????????????????BG,v|fIID`GH_a@E@A?`_GK@?_CB?GA?GB?C?o@?E?G?W?_?o@??o@??W?_?E?G??o@??B?C??E?G??E?G??B?C???o@???E?G???W?_???o@????o@????W?_???E?G????o@????B?C????E?G????E?G????B?C?????w@?????B?G?????K?_?????W@??????[@??????E?_?????@_G??????K@???????{C???????Ww???????^G,4,5
106,~?@isP@@?OC?O`?@@@_?O?A??W??_??_??O??C???_??A???C???K???C???@????G@??@_???A????A?G??B?????_????C?G???o????@_????@??????_?_???G?????B??????C??????G??????G??????C??????@?@?????G???????_??????@???????@????????_???????K???????@????????C????????G?G??????W????????K????????A?????????O?G??????@_????????B?????????B?????????@_?????????W?????????A??????????G?C????????O?G????????o??????????G??????????A???????????O??????????@??_????????A???????????A?@?????????@????????????O???????????A????????????G?C??????????O????????????G????????????E????????????@_????????????K?????????????O?????????????_@????????????o?????????????W?????????????E??????????????W?????????????@_?????????????B??????????????@???????????????_??????????????G@?????????????@_??????????????A???????????????C???????????????C@??????????????A????????????????oG??????????????E????????????????G????????????????WG???????????????W????????????????E?????????????????P????????????????Ag,v|eMID@WH?e@C@E?`?GW@@?CF?GA?GB?C?_@?K?G?o?_@?@?B_@??_?_?W?G?B?@??G?C??w?G??O?G??[?C??A?B???o?G??B??_??C?@???M?@???B??_???_?G???M?@????O?K???@_?G???@o?G????O?C????M?@?????g?W????@_?_????B_@?????@?@?????@w?_?????D?W??????WD??????@oC??????@WG???????[w,4,5
106,~?@isP@@?OC?O`?@@@_?O?A??W??_??_??O??C???_??A???C???K???C???@????G@??@_???A????A?G??B?????_????C?G???o????@_????@??????_?_???G?????B??????C??????G??????G??????C??????@?@?????G???????_??????@???????@?@??????_???????K???????@????????C????????G?G??????W????????K????????A?????????O?G??????@_????????A?????????A?@???????B??????????W?????????A??????????G?C????????O?G????????o??????????G??????????A???????????O??????????@??_????????A???????????A?@?????????@????????????O???????????A????????????G?C??????????O????????????G????????????E????????????@_????????????K?????????????O?????????????_@????????????o?????????????W?????????????E??????????????W?????????????@_?????????????B??????????????@???????????????_??????????????G@?????????????@_??????????????A???????????????C???????????????C@??????????????A????????????????oG??????????????E????????????????G????????????????WG???????????????W????????????????E?????????????????P????????????????Ag,v|eMID@WH?e@C@E?`?GW@@?CF?GA?GB?C?_@?K?G?o?_@?@?B_@??_?_?W?G?B?@??G?C??w?G??O?G??[?C??A?@???w?G??@??_??F?@???B?@???@??_???w?G???A?B????W?C????w?G????O?G????[?C????A?B?????w?G????@?@_????F?@?????A?@?????Bo?_?????I?W??????oD??????B_C??????AgG???????[w,4,4
106,~?@isP@@?OE?O?_@_?_?G?B??G??O??O??W??C???_??A???K???G???C???@?G??W???@_???A????A????@?C???o????E?????O?????_@????_?????o?????C??????_?????A??????C??????K??????A???????_??????C???????O???????o???????_???????O???????C?G?????@_???????E????????K????????G????????C????????@?@???????W????????@_????????B?????????A?????????@??_???????O?G???????E??????????G??????????O??????????O??????????G?C????????A???????????o??????????@???????????A???????????A?@?????????@????????????O???????????@????????????E????????????K????????????K????????????B?????????????_????????????C?G???????????O?_??????????@_?????????????o?????????????W?????????????E??????????????o?????????????@??????????????A??????????????A?G????????????@???????????????G??????????????@?G?????????????C?_?????????????G???????????????G???????????????E?_?????????????@_???????????????E????????????????W????????????????K????????????????K????????????????@C????????????????P????????????????BG,v|fIID`GH_a@E@A?`_GK@?_CB?GA?GB?C?o@?C?G?w?_?_@?@_@??o?_?G?G?B?@??M?C??G?G??W?G??K?C??A?@???w?G??@_?_??A?@???F?@???@?@_???o?G???F?@????G?C????o?G????w?G????G?C????F?@?????W?G????@??_????F_@?????@OB??????WA_?????F?G??????O@??????BoC??????@oW???????rg,4,5
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G@??@_???A????A?G??B?????_????C?????O?_??@_????@_?????_?????G?G???B??????C??????G??????G??????C??????@???????G?G????@_??????@???????@????????_???????G???????@????????C????????G?G??????W????????K????????A?????????O?G??????B?????????A?????????A?????????@??_???????o?????????E??????????W??????????o??????????o??????????G??????????A???????????O?G????????@???????????A???????????A?@?????????@??_?????????o???????????A????????????G?C??????????O????????????O????????????G????????????B?????????????W?????????????o????????????@?????????????@?@????????????O?????????????C?G????????????_@????????????B??????????????E??????????????E??????????????B???????????????O??????????????A?G?????????????G???????????????W???????????????C???????????????A?_??????????????_???????????????C????????????????WC???????????????W????????????????O????????????????KC???????????????@a????????????????L?,v|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B_@??_?_?W?G?B?@??G?C??o?G??o?G??W?C??F?@???O?G??B??_??E?@???C?@???F??_???_?W???M?@????O?K???@o?G????o?G????O?C????M?@?????o?G????B_?_????B?@?????B?@?????@_?_?????T?G??????[B???????os??????@EG??????BwG,0,0
