n_c,fullerene_g6,dual_g6,depth_fullerene,depth_dual
108,~?@ksP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G@??G???K???A????O@??@????E????C????A?C???_????C?????O?????o?????_?????O?_???C??????o?????A??????C??????C??????A???????_@?????K???????o??????@???????@?@??????_???????K???????@????????C?C??????G?G??????W????????K????????A?????????O?G??????@?????????A?@???????A?????????@??_???????W?????????A??????????G?C????????O??????????G??????????C??????????@???????????G???????????_??????????@?@?????????@_???????????O???????????C?G??????????_???????????B????????????E????????????E????????????B?????????????o????????????C?????????????O?_???????????_?????????????_@????????????O?_???????????E??????????????_?????????????A?C????????????C??????????????C?G????????????A???????????????_??????????????C?G?????????????W???????????????G???????????????G@??????????????C???????????????@_???????????????E????????????????W????????????????O????????????????WG???????????????E????????????????@_????????????????CG????????????????O_????????????????h,w|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?o@?E?G?W?_?o@??_@??o?_?K?G?@?@??K?C??W?G??W?G??K?C??B?@???O?G??B_?_??B?@???B_@????_?_???W?G???B?@????K?C????O?G????o?G????[?C????B_@?????K?G?????_?_????B_@?????@o@??????W?_?????E?G??????w@??????@EC??????FoG???????Ro???????]C,4,4
108,~?@ksP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C?_?@????W???@????A?G??E????A?????_????C?????O?????_@????_?????W?????C??????_?????A??????C??????C?G????A??????@_??????K???????_??????@?@?????@_???????_???????G?G?????@?@??????K????????W????????O????????G?C??????B?????????O????????@??_??????A?????????A?????????@??????????O?G???????A??????????C??????????G??????????G??????????C??????????@???????????G?G?????????_??????????@_??????????@_???????????_???????????G?G?????????@_???????????E????????????K????????????K????????????E????????????@_????????????E?????????????O?????????????_@????????????_@????????????O?????????????C??????????????_@????????????A??????????????C?G????????????C??????????????A???????????????_??????????????C?G?????????????O?_?????????????W???????????????O???????????????G?_?????????????B????????????????K????????????????o???????????????@_????????????????W????????????????C????????????????@_????????????????CG????????????????Q_????????????????w,w|eMID`GH_a@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?_@?@_@??o?_?G?G?B_@??C?C??W?G??W?G??K?C??A?@???w?G??@_?_??B_@???@?@???@_?_???W?G???B?@????M?C????G?G????[?G????E?C????@_@?????G?G????@o?_????@o@??????o@??????W?_?????E?G??????w@??????@wC???????ow???????fG???????{C,0,0
108,~?@ksP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G???G???C???@????G???@_???A????A?G??@?????O????A?????W?????o?????_?????O?_???K?????@_?????C??????G??????G?G????C??????@?@?????W??????@_??????A???????A???????@??_?????O???????A????????G?C??????O????????O????????W????????A?????????O?G??????@?????????A?@???????A?????????@??????????o?????????B??????????G??????????O?G????????W??????????K??????????A???????????O??????????@??_????????A???????????A?@?????????@_???????????W???????????A????????????G????????????O?G??????????O????????????G????????????A?@???????????O????????????@??_??????????E?????????????A?????????????@??_???????????O?????????????A?@????????????G??????????????O?G????????????o??????????????K??????????????B???????????????K???????????????O???????????????o???????????????W???????????????E????????????????_???????????????E????????????????G????????????????OG???????????????OG???????????????W????????????????A@????????????????OG???????????????@C_???????????????F?,w|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??_?_?[?G?@?@??K?C??W?G??W?G??K?C??A?@???w?G??@??_??F?@???B?@???@_?_???W?G???A?@????[?C????O?W????o?G????[?C????B?@?????W?G????@??_????F?@?????A?B?????B_?_?????W?W?????B_@??????D?C??????F_G??????@oW???????Ts,0,0
108,~?@ksP@H?OC?O`?@??_?G?B??G??O??O??GC?E???_??A?_?K???G???C???@????W???@????A?G??A????@?????O????A?????G?????O?????o?????W?????C??????_?????A??????C??????C?G????E??????@_??????K???????o??????@_??????@????????_???????G?G?????@????????K????????W????????O????????G?C??????A?????????O?G??????@?????????A?????????A?????????@??????????O?G???????E??????????K??????????O??????????O??????????G??????????A?@?????????O??????????@??_????????B???????????B???????????@_???????????W???????????@????????????C????????????G?G??????????G?G??????????K????????????B?????????????G?????????????_?_??????????@?????????????@?@????????????_?_???????????G?????????????@??????????????C?C????????????W??????????????C??????????????A???????????????_@?????????????C?G?????????????O???????????????_@??????????????W???????????????K???????????????@????????????????K@???????????????o????????????????O????????????????OG???????????????K????????????????@?????????????????GG????????????????W_????????????????[,w|eMID`GH_a@E@A?`_GK@?oC@?GB?G@_C?O@?E?G?W?_?_@?@_@??o?_?G?G?B?@??K?C??W?G??W?G??K?C??B?@???W?G??@??_??F?@???B?@???@??_???o?G???F?@????G?C????o?G????w?G????K?C????B?@?????W?G????@o?_????@?@?????Bo@??????O@_?????N?G??????OB??????B?C??????F_G??????@_w???????yc,4,4
108,~?@ksP@H?OC?O`?@??_?G?B??G??O??O??GC?E???_??A?_?K???G???C???@????W???@????A?G??A????@?????O????A?????G?????O@????o?????W?????C??????_?????A??????C??????C?G????E??????@_??????G???????_?_????B???????@????????_???????G?G?????@????????K????????W????????O????????G?C??????A?????????O?G??????@?????????A?????????A?????????@??????????O?G???????E??????????K??????????O??????????O??????????G??????????A?@?????????O??????????@??_????????B???????????B???????????@_???????????W???????????@????????????C????????????G?G??????????G?G??????????K????????????B?????????????G?????????????_?_??????????@?????????????@?@????????????_?_???????????G?????????????@??????????????C?C????????????W??????????????C??????????????A???????????????_@?????????????C?G?????????????O???????????????_@??????????????W???????????????K???????????????@????????????????K????????????????o????????????????O????????????????OG???????????????K????????????????@@????????????????Gg???????????????@_????????????????@`,w|eMID`GH_a@E@A?`_GK@?oC@?GB?G@_C?O@?E?G?W?_?_@?@_@??o?_?G?G?B?@??K?C??W?G??W?G??G?C??E?@???w?G??@??_??F?@???B?@???@??_???o?G???F?@????G?C????o?G????w?G????K?C????B?@?????W?G????@o?_????@?@?????Bo@??????O@_?????N?G??????OJ??????B?C??????F_G??????@_W???????ws,4,5
108,~?@ksP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G@??G???K???A????O???@????E????C????A?C???_????C?????O?????o?????_?????O?????C?G???@_?????E??????G??????G??????C??????@???????G?G????@_??????B???????A???????@??_?????O?G?????E????????G????????O????????O?G??????G????????E?????????o????????A?????????C?@???????C?????????A??_???????_?????????C?@????????G??????????O??????????O?G????????W??????????B???????????O??????????@???????????A???????????A?@?????????@????????????O?G?????????B????????????E????????????K????????????C????????????A?????????????_@???????????C?G???????????o????????????@_?????????????_?????????????O?_???????????C??????????????_@????????????A?C????????????C??????????????C?G????????????E???????????????O??????????????A???????????????G?_?????????????O@??????????????O???????????????G?_?????????????@_???????????????C????????????????W????????????????o????????????????G????????????????CC???????????????@_????????????????CW????????????????o?????????????????p,w|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?o@?E?G?O?_@_@?@_@??_?_?W?G?B?@??G?C??o?G??o?G??W?C??E?@???o?G??B??_??F?@???A?@???B_?_???W?G???A?@????W?C????w?G????O?G????W?C????F?@?????[?G?????o?_????@o@??????_@??????{?_?????A?W??????{@???????_k??????B?G??????BoG???????[[,4,5
108,~?@ksP@H?OC?O`?@??_?G?B??G??O??O??GC?E???_??A?_?K???G???C?_?@????W???@????A?G??A????@?????O????A?????G?????O?????W?????G?????A?G????O?????@??????A?G????E??????B???????o??????E???????W???????_???????_@??????O???????E????????_???????A?C??????C????????C?G??????A?????????_????????C?????????O?????????_?????????o?????????O?????????C?G????????_?????????A??????????C?G????????E??????????B???????????o??????????E???????????W???????????_???????????_@??????????O???????????E????????????_???????????A?C??????????C????????????C?G??????????A?????????????_@???????????C?????????????O?????????????_@????????????o?????????????O?????????????C?G????????????_@????????????A??????????????C?G????????????E??????????????@_??????????????W??????????????@???????????????C?_?????????????G@??????????????C???????????????A?_??????????????_???????????????C@???????????????OC???????????????_????????????????_G???????????????K????????????????@_????????????????B?????????????????E?????????????????F,w|eMID`GH_a@E@A?`_GK@?oC@?GB?G@_C?W@?B?G?K?_?W@??O@??W?_?E?G??o@??B?C??E?G??E?G??B?C???o@???E?G???W?_???o@????_@????o?_???M?G????o@????B?C????E?G????E?G????B?C?????o@?????E?G?????[?_?????O@??????o@??????[?_?????B_G??????K@???????wC???????{G???????Gw???????Nc,4,5
108,~?@ksP@@?OC?O`?@?@_?O?A??W??_??_G?O??C@?@_??C???G???G???K???A????O???@????A????A?G??@?????O????A?????W?????o?????_?????O?_???C?????@_?????E??????G??????G?G????C??????@?@?????W??????@_??????A???????A?@?????@????????O???????B????????G????????O????????O?G??????G????????A?????????O?G??????@?????????A?????????A?@???????@??????????W?????????B??????????G??????????O?G????????O?G????????W??????????B???????????O??????????@??_????????A???????????A?@?????????B????????????W???????????A????????????G?C??????????O????????????O????????????C????????????@?????????????G?G???????????_????????????@?????????????@?@????????????_?????????????G?????????????@?@????????????C?C????????????K??????????????K??????????????E??????????????@_??????????????E???????????????W???????????????W???????????????W???????????????A????????????????_G??????????????C@???????????????O????????????????o????????????????O????????????????GC???????????????B?????????????????E?????????????????[?????????????????M,w|eMID@WH?e@E@A?`_GK@?oC@?GB?G@?C?o@?E?G?O?_@_@?@_@??o?_?G?G?B?@??K?C??W?G??W?G??K?C??B?@???O?G??B_?_??B?@???A?@???B_?_???W?G???B?@????G?C????o?G????o?G????[?C????B?@?????W?G????@_?_????A?@?????F_@??????_@_?????[?G?????@oB??????A@S??????M?G??????F_G???????w[,4,4
108,~?@ksP@@?OC?O`?@?@_?O?A??W??_??_G?O??C@?@_??C???G???G???K???A????O???@????A????A?G??@?????O????A?????W?????o?????_?????O?_???C?????@_?????E??????G??????G?G????C??????@?@?????W??????@_??????A???????A???????@??_?????O???????B????????G????????O????????O?G??????G????????A?????????O?G??????@?????????A?????????A?????????@??_???????o?????????B??????????G??????????O?G????????O?G????????W??????????B???????????O??????????@??_????????A???????????A?@?????????B????????????o???????????A????????????G????????????O?G??????????O????????????C????????????@?????????????G?G???????????_????????????@?????????????@?@????????????_?????????????G?????????????@?@????????????C?C????????????W??????????????K??????????????E??????????????@_??????????????E???????????????W???????????????W???????????????W???????????????A????????????????_G??????????????C@???????????????O????????????????o????????????????O????????????????GC???????????????B?????????????????E?????????????????[?????????????????M,w|eMID@WH?e@E@A?`_GK@?oC@?GB?G@?C?o@?E?G?O?_@_@?@_@??o?_?G?G?B?@??K?C??W?G??W?G??G?C??F?@???O?G??B_?_??B?@???A?@???B_?_???W?G???B?@????G?C????o?G????o?G????W?C????F?@?????O?G????B_?_????A?@?????F_@??????_@_?????[?G?????@oB??????A@S??????M?G??????F_G???????w[,0,0
108,~?@ksP@@?OC?O`?@?@_?O?A??W??_??_G?O??C@?@_??C???G???G???K???A????O???@????A????A?G??@?????O????A?????W?????o?????_?????O?_???C?????@_?????E??????G??????G?G????C??????@?@?????W??????@_??????A???????A???????@??_?????O???????B????????G????????O????????O?G??????G????????A?????????O?G??????@?????????A?@???????A?????????@??_???????o?????????B??????????G??????????O?G????????O?G????????W??????????B???????????O??????????@??_????????A???????????A?@?????????@_???????????G???????????@????????????C?C??????????G????????????C????????????A?????????????_@???????????C?????????????O?????????????_@????????????_?????????????O?_???????????C?G???????????@_?????????????B??????????????E??????????????E??????????????@_??????????????O??????????????A?G?????????????K???????????????C???????????????C???????????????A?_??????????????_???????????????E????????????????G????????????????O????????????????WG???????????????K????????????????@_????????????????M?????????????????W?????????????????L,w|eMID@WH?e@E@A?`_GK@?oC@?GB?G@?C?o@?E?G?O?_@_@?@_@??o?_?G?G?B?@??K?C??W?G??W?G??G?C??F?@???O?G??B_?_??B?@???A?@???B_?_???W?G???B?@????G?C????o?G????w?G????M?C????@?@?????[?G?????_?_????Bo@??????_B??????w?_?????E?W??????o@??????AGC??????N_G??????@oO???????Ts,4,5
108,~?@ksP@@?OC?O`?@?@_?O?A??W??_??_G?O??C@?@_??C???G@??G???K???A????O???@????A????A?G??@?????O????A?????K?????O?????O?????G?????E??????o?????A??????C?G????C??????A?C????@_??????K???????_??????@?@?????@???????@_???????W???????A????????G????????O?G??????O????????G????????A?@???????O????????@??_??????A?????????A?????????@_?????????O?????????A??????????G?C????????O??????????o??????????K??????????A???????????O?G????????@???????????A?@?????????B???????????@_???????????W???????????@????????????K????????????K????????????G????????????C?C??????????@?@???????????G?????????????_????????????@?@???????????@??????????????_?_???????????G?????????????@_?????????????C??????????????G?G????????????G?G????????????C???????????????o??????????????E???????????????K???????????????K???????????????K???????????????A????????????????W???????????????B????????????????C????????????????GG???????????????GG???????????????E????????????????@_????????????????E?????????????????E?????????????????F,w|eMID@WH?e@E@A?`_GK@?oC@_G@?G@_C?W@?A?G?W?_?o@??o@??O?_?K?G?@_@??E?C??K?G??K?G??C?C??B?@???W?G??@_?_??A?@???F?@???@_?_???W?G???A?@????W?C????w?G????W?G????M?C????@?@?????W?G????@o?_????@_@?????@o@??????[?_?????A?G??????{@???????wK???????_g??????@wG???????NK,4,4
108,~?@ksP@@?OC?O`?@?@_?O?A??W??_??_G?O??C@?@_??C???G???G???K???A????O???@????A????A?G??@?????O????A?????W?????o?????_?????O?_???C?????@_?????E??????G??????G?G????C??????@?@?????W??????@_??????A???????A???????@??_?????O???????B????????G????????O????????O?G??????G????????A?????????O?G??????@?????????A?@???????A?????????@??????????o?????????B??????????G??????????O?G????????O??????????W??????????B???????????O??????????@??_????????A???????????A?@?????????@_???????????W???????????A????????????G?C??????????O?G??????????O?G??????????K????????????A?????????????O????????????@??_??????????A?????????????A?????????????@??_???????????O?????????????A?@????????????G??????????????O??????????????C?G????????????A?C?????????????_??????????????K???????????????W???????????????o???????????????W???????????????E???????????????@_???????????????B????????????????G????????????????W????????????????G????????????????CC???????????????@@????????????????K?????????????????P_???????????????@o,w|eMID@WH?e@E@A?`_GK@?oC@?GB?G@?C?o@?E?G?O?_@_@?@_@??o?_?G?G?B?@??K?C??W?G??W?G??G?C??F?@???O?G??B_?_??B?@???A?@???B_?_???W?G???B?@????G?C????o?G????w?G????K?C????B?@?????[?G?????w?_?????o@??????_@??????w?_?????F?W??????OD??????BoC??????@_W??????@wG???????Kk,4,5
108,~?@ksP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G@??G???K???A????O???@?C??E????E????B?????_????C?????O?????o?????_?????O?_???C?????@_?????A??????C??????C??????A???????_??????K???????o??????@???????@?@??????_???????K???????@????????C????????G?G??????W????????K????????B?????????W????????@?????????A?@???????A?????????@??_???????W?????????A??????????G?C????????O?G????????o??????????G??????????A???????????O??????????@??_????????A???????????A???????????@_???????????G???????????@?@??????????C????????????C????????????C????????????A?C??????????@_????????????K?????????????W?????????????o?????????????_?????????????O?_???????????C?G????????????o?????????????B??????????????E??????????????A??????????????@???????????????O??????????????A?G?????????????G?_?????????????O???????????????G???????????????C?_?????????????@?G??????????????K????????????????o???????????????@_????????????????W????????????????K?????????????????o????????????????A?????????????????K_????????????????M,w|eMID@WH?e@C@E?`_GG@@_CB?GB?G@?C?o@?E?G?O?_@o@??_@??o?_?K?G?@_@??C?C??W?G??W?G??K?C??B?@???O?G??B_?_??B?@???A?@???B_?_???O?G???E?@????[?C????W?G????O?G????[?C????B_@?????K?G?????_?_????Bo@??????_B??????w?_?????C?W?????@_@??????F_C??????A?w??????F_G???????tK,4,5
108,~?@ksP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G@??G???K???A????O???@????E????C????A?C???_????C?????O?????o?????_?????O?_???C?????@_?????E??????G??????G??????C??????@???????G?G????@_??????B???????A???????@??_?????O???????B????????G????????O????????O?G??????G????????E?????????o????????A?????????C?@???????C?????????A??_???????_?????????C?@????????W??????????_??????????_?G????????O?C????????K???????????o??????????A???????????C???????????C?@?????????A????????????_???????????C?@??????????W????????????O????????????O?G??????????G????????????@?????????????G?????????????_?_??????????@?@???????????B??????????????o?????????????K??????????????_?????????????A?C????????????C?G????????????E??????????????B???????????????o??????????????@???????????????C???????????????G@??????????????G???????????????C?_??????????????_???????????????C@???????????????OC???????????????o????????????????o????????????????K????????????????@_????????????????B?????????????????E?????????????????F,w|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?o@?E?G?O?_@_@?@_@??_?_?W?G?B?@??G?C??o?G??o?G??W?C??E?@???o?G??A??_??M?@???E?@???A??_??@o?G???E?@????O?C???@o?G????o?G????W?C????F?@?????[?G?????o?_????@?@?????Bo@??????O@_?????N?G??????OB??????B_C??????B?W??????BoG???????Yk,4,5
108,~?@ksP@H?OC?O`?@??_?G?B??G??OG?O??GC?E???_??A?_?K???G???C???@????G????_C??@????@?????_????G????@?????C?????W?????W?????G?????A?G????O?????@?C????E??????E??????A???????_@?????K???????o??????@???????@????????_???????G???????@????????C?C??????G????????G?G??????C????????@?@???????G?????????_????????@?@???????@?????????@_?????????W?????????B??????????G??????????O?G????????O??????????G?C????????B???????????G???????????_?_????????B???????????@_???????????_???????????G???????????@?@??????????C????????????G????????????K????????????A?????????????_@???????????C?G???????????O?????????????_?????????????_@????????????O?_???????????K??????????????o?????????????B??????????????C??????????????C?G????????????A?C?????????????O??????????????A?G?????????????W???????????????G???????????????G???????????????C?_?????????????@????????????????G@???????????????W????????????????O????????????????WG???????????????K????????????????@_????????????????E?????????????????G_????????????????L,w|eMID`GH_b@A@B?_oGE@?OC@_G@_G?_C?W@?B?G?K?_?O@??o@??W?_?E?G??o@??A?C??K?G??K?G??E?C??@?@???W?G??@_?_??B?@???B?@???@_?_???[?G???@o@????A?C????K?G????M?G????B?C?????_@?????M?G?????W?_?????o@??????o@??????]?_?????@?W??????W@??????@wC???????_w??????@oG???????\K,4,5
108,~?@ksP@@?OC?O`?@?@_?O?A??W??_??_G?O??C@?@_??C???G@??G???K???A????O???@????A????A?G??@?????O????A?????K?????O?????O@????G?????E??????o?????A??????C?G????C??????A?C????@_??????K???????_??????@?@?????@????????o???????G???????@????????C????????G????????G????????C?C??????@?????????G?G???????_????????@?????????@_?????????_?????????G?G???????@??????????K??????????W??????????W??????????G??????????A?@?????????O??????????@??_????????B???????????B???????????@_???????????G???????????@_???????????C????????????G????????????G?G??????????C????????????@?????????????G?????????????_?_??????????@?????????????@?@????????????_?????????????K?????????????@_?????????????A??????????????K??????????????E??????????????B???????????????o??????????????B???????????????E???????????????K???????????????E???????????????A????????????????_G??????????????C@???????????????OC???????????????_????????????????_G???????????????OC???????????????E?????????????????O?????????????????W_????????????????M,w|eMID@WH?e@E@A?`_GK@?oC@_G@?G@_C?W@?A?G?W?_?o@??o@??O?_?K?G?@_@??E?C??K?G??K?G??C?C??B_@???K?G???_?_??B?@???B?@???@_?_???W?G???A?@????W?C????w?G????W?G????M?C????@?@?????[?G?????o@_????@?@?????B_@??????o?_?????M?G??????_@??????F_C??????B_W??????@Wg???????Nc,4,4
108,~?@ksP@@?OC?O`?@?@_?O?A??W??_??_G?O??C@?@_??C???G@??G???K???A????O???@????A????A?G??@?????O????A?????K?????O?????O@????G?????E??????o?????A??????C?G????C??????A?C????@_??????K???????_??????@?@?????@????????o???????G???????@????????C????????G????????G????????C?C??????@?????????G?G???????_????????@?????????@_?????????_?????????G?G???????@?@????????K??????????W??????????W??????????G??????????A?@?????????O??????????@??_????????B???????????B???????????@????????????O?G?????????A????????????C????????????G????????????G?G??????????C????????????@?????????????G?????????????_?_??????????@?????????????@?@????????????_?????????????G?G???????????@_?????????????E??????????????K??????????????E??????????????B???????????????o??????????????B???????????????E???????????????C???????????????C@??????????????A?_??????????????_???????????????C@???????????????OC???????????????_????????????????_G???????????????OC???????????????C@????????????????W?????????????????W?????????????????F,w|eMID@WH?e@E@A?`_GK@?oC@_G@?G@_C?W@?A?G?W?_?o@??o@??O?_?K?G?@_@??E?C??K?G??K?G??C?C??B_@???K?G???_?_??B?@???B?@???@_?_???W?G???A?@????W?C????w?G????W?G????K?C????B?@?????O?G????Bo?_????@?B?????B_@??????o?_?????M?G??????_@??????F_C??????B_W??????@gg???????Nc,4,5
108,~?@ksP@@?OC?O`?@?@_?O?A??W??_??_G?O??C??@_??C???G@??G???K???A????O???@????A????A?G??B?????_????C?????O?????o?????_?????O?_???C?????@_?????E??????G??????G?G????C??????@?@?????G??????@_??????B???????A???????@??_?????O???????B????????G????????O????????O????????G????????A?????????O?G??????@_????????A?????????A?@???????@??????????O?G???????B??????????G??????????O?G????????O?G????????W??????????E???????????o??????????A???????????C?@?????????C???????????A??_?????????_???????????E????????????G????????????O?G??????????O????????????C????????????@?????????????G?G???????????_????????????@?????????????@_?????????????W?????????????C??????????????_@????????????A?C????????????E??????????????E??????????????B???????????????W??????????????B???????????????G???????????????O@??????????????O@??????????????G?_?????????????@????????????????G@???????????????_???????????????@?G??????????????@?G???????????????_C???????????????G?????????????????WG????????????????o?????????????????L,w|eMID@WH?e@E@A?`_GG@@_CB?GB?G@?C?o@?E?G?O?_@_@?@_@??o?_?G?G?B_@??C?C??W?G??W?G??K?C??B?@???O?G??B_?_??B?@???A?@???B??_???o?G???E?@????W?C????w?G????O?G????[?C????B_@?????K?G?????_?_????Bo@??????_B??????w?_?????E?G??????o@??????B_C??????BoG???????ow???????Vc,4,5
108,~?@ksP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G@??G???K???A????O???@????E????C????A?C???_????C?????O?????o?????_?????O?_???C?????@_?????E??????G??????G??????C?C????@???????G?G????@_??????B???????A???????@??_?????O???????B????????G????????O????????O????????G????????E?????????O????????@??_??????A?????????A?@???????@??????????O?G???????B??????????G??????????O?G????????O?G????????W??????????E???????????o??????????A???????????C???????????C?@?????????A????????????_?G?????????E????????????G????????????O?G??????????O????????????C????????????@?????????????G?G???????????_????????????@?????????????B??????????????o?????????????C??????????????_@????????????A?C????????????E??????????????E??????????????B???????????????W??????????????B???????????????G???????????????O@??????????????O@??????????????G?_?????????????@????????????????G@???????????????_???????????????@?G??????????????@?G???????????????_C???????????????G?????????????????WG????????????????o?????????????????L,w|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?o@?E?G?O?_@_@?@_@??_?_?[?G?@?@??K?C??W?G??W?G??K?C??B?@???O?G??B_?_??B?@???A?@???B??_???o?G???E?@????O?C???@o?G????o?G????[?C????B_@?????K?G?????_?_????Bo@??????_B??????w?_?????E?G??????o@??????B_C??????BoG???????ow???????Vc,0,0
108,~?@ksP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G???G???C???@????G???@_???A????A?G??@?????O????A?????W?????o?????_?????O?_???K?????@_?????C??????G??????G?G????C??????@?@?????W??????@_??????A???????A???????@??_?????O???????A????????G?C??????O????????O????????W????????A?????????O?G??????@?????????A?@???????A?????????@??????????o?????????B??????????G??????????O?G????????W??????????K??????????A???????????O??????????@??_????????A???????????A?@?????????@_???????????W???????????A????????????G????????????O?G??????????O?G??????????G????????????A?@???????????O????????????@?????????????E?????????????B??????????????_?????????????G?G???????????@?@????????????C??????????????W??????????????C??????????????A?C?????????????o??????????????E???????????????O???????????????_@??????????????_@??????????????O?_?????????????B????????????????O???????????????@_???????????????@????????????????@?G???????????????_C???????????????G?????????????????WG????????????????b????????????????B_,w|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??_?_?[?G?@?@??K?C??W?G??W?G??K?C??A?@???w?G??@??_??F?@???B?@???@_?_???W?G???A?@????[?C????W?G????[?G????E?C????@_@?????G?G????@o?_????@o@??????o@??????W?_?????E?G??????w@??????@wC???????ow???????fG???????{C,4,5
108,~?@ksP@@?OC?O`?@?@_?O?A@?W??_??_G?O??C@?@_??C???G???G???C???@????G????_???@?G??@?????_????G????B?????K?????O?????O@????W?????E??????_?????A?C????C??????C?G????E??????@_??????G???????_??????@?@?????@????????_???????G?G?????@????????C????????G????????G?G??????C????????@?@???????G?????????_????????B?????????@_?????????_?????????G?G???????@_?????????E??????????G??????????G?G????????C??????????@?@?????????K???????????o??????????@???????????@????????????_?_?????????G?G?????????@????????????C?C??????????G????????????G????????????C????????????@?@???????????G?????????????_?_??????????@?????????????@?????????????@_?????????????C??????????????_@????????????B??????????????E??????????????E??????????????@_??????????????K??????????????@_??????????????C???????????????K???????????????C???????????????A?_??????????????_???????????????C????????????????OC???????????????_G???????????????_G???????????????O????????????????M?????????????????WO???????????????@_?????????????????X,w|eMID@WH?e@E@A?`_GK@?oC@?GB?G@?C?w@?A?G?W?_?o@??o@??O?_?K?G?@_@??E?C??K?G??G?G??M?C??@?@???[?G???o?_??@_@???@_@????o?_???G?G???B?@????M?C????K?G????K?G????C?C????B_@?????M?G?????W?_?????o@??????w@??????G?_?????F_G??????KB???????oS??????@KG??????BoG???????MW,4,5
108,~?@ksP@@?OC?O`?@?@_?O?A@?W??_??_G?O??C@?@_??C???G???G???C???@????G????_???@?G??@?????_????G????B?????K?????O?????O@????W?????E??????_?????A?C????C??????C?G????E??????@_??????G???????_??????@?@?????@????????_???????G?G?????@????????C????????G????????G?G??????C????????@?@???????G?????????_????????B?????????@_?????????_?????????G?G???????@_?????????E??????????G??????????G?G????????C??????????@?@?????????K???????????o??????????@???????????@????????????_?_?????????G???????????@????????????C?C??????????G????????????G????????????C????????????@?@???????????G?????????????_?_??????????@?????????????@?@???????????@_?????????????K?????????????@??????????????C?C????????????K??????????????K??????????????E???????????????o??????????????B???????????????C???????????????K???????????????C???????????????A????????????????_G??????????????C@???????????????O????????????????_G???????????????_G???????????????OC???????????????M?????????????????o?????????????????o?????????????????J,w|eMID@WH?e@E@A?`_GK@?oC@?GB?G@?C?w@?A?G?W?_?o@??o@??O?_?K?G?@_@??E?C??K?G??G?G??M?C??@?@???[?G???o?_??@_@???@_@????o?_???G?G???B?@????M?C????K?G????K?G????C?C????B_@?????G?W????@o?_????@_@?????@_@??????w?_?????C?G?????@w@??????@oK??????@Og???????wG???????NK,4,4
108,~?@ksP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C???@????W???@_???B????A????@?????O????A?????G?_???O?????o?????W?????C??????_?????A??????C??????C?G????E??????@_??????G???????_?_????@_??????@????????_???????G???????@????????K????????W????????W????????C????????@?????????G?????????_????????@?????????@?@????????_?_???????W?????????B??????????K??????????O??????????O??????????G??????????A?@?????????O?G????????B???????????E???????????E???????????A????????????_?G?????????A????????????G????????????O?G??????????O????????????G????????????E?????????????o?????????????_????????????@?????????????@??????????????_?_???????????G?????????????@_?????????????E??????????????E??????????????E??????????????A???????????????_??????????????E?G?????????????W???????????????o???????????????W???????????????G???????????????A?G??????????????O@??????????????@?C??????????????A?G??????????????A????????????????B?????????????????G@???????????????@?G???????????????CC_???????????????Go,w|eMID`GH_a@E@B?__GK@?oC@?GB?G@_C?O@?E?G?W?_?_@?@_@??o?_?K?G?@_@??E?C??K?G??G?G??M?C??@_@???G?G??@_?_??B?@???B?@???@??_???o?G???F?@????K?C????W?G????W?G????K?C????A?@?????{?G?????_@_????B_@?????@_@??????o?_?????G?G?????Bo@??????B?K??????F?g??????BBG??????@]C,4,5
