n_c,fullerene_g6,dual_g6,depth_fullerene,depth_dual
116,~?@ssP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???A????A?G??B?????_????C?G???O????@_????@_?????_?????G?G???B??????K??????O??????O??????G??????A???????O?G????@???????B???????A???????@????????O???????A?@??????G????????O????????O?G??????G????????E?????????o????????A?????????C?@???????E?????????A??????????_?G???????C?@????????o?????????@_??????????_??????????O?C????????K???????????o??????????A???????????C?@?????????C???????????A????????????_???????????C?@??????????O????????????O????????????O????????????G????????????A?@???????????O????????????@??_??????????A?@???????????A?????????????@_?????????????W?????????????A??????????????G?C????????????W??????????????W??????????????K??????????????B???????????????G???????????????_?_?????????????o???????????????_???????????????O?_?????????????C?G??????????????_???????????????B????????????????A????????????????A????????????????@?C???????????????O@???????????????B?????????????????C?????????????????E?????????????????C?????????????????B?_????????????????o?????????????????@??????????????????EC?????????????????K??????????????????CG?????????????????@c,{|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B?@?@_?_?O?G?E?@??W?C??_?G?@o?G??O?C??M?@???o?G??A??_??K?@???K?@???F??_???_?G???M?@????W?C????o?G????o?G????W?C????C?@????@o?G????A?@_????N?@?????A?B?????B??_?????o?G?????F?@??????M?C??????K?G??????M?G??????B?C???????i@????????wG???????@w_????????~,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???B????B????@?????O????A?????W?????o?????_?????O?_???K?????@_?????C??????G??????G??????C??????@?@?????W??????@_??????A???????A???????@????????O?G?????A????????G????????O?G??????O????????W????????E?????????o????????@?????????A?????????A?????????@??_???????o?????????E??????????G??????????O?G????????o??????????K??????????A???????????O?G????????@???????????A???????????A?@?????????B????????????o???????????A????????????G????????????O????????????O?G??????????G????????????A?@???????????O?G??????????@?????????????B?????????????B??????????????_?????????????G?????????????@??????????????C?C????????????W??????????????W??????????????C??????????????@?@?????????????E???????????????O???????????????_@??????????????o???????????????W???????????????E????????????????O???????????????@????????????????A?G??????????????A?G??????????????@_????????????????G????????????????@_????????????????A?????????????????E?????????????????E??????????????????_?????????????????KG????????????????@??????????????????EC?????????????????K??????????????????E???????????????????k,{|eMID@WH?e@C@E?`_GG@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??_?_?W?G?B?@??K?C??W?G??W?G??K?C??A?@???o?G??B??_??F?@???A?@???B_?_???W?G???B?@????K?C????W?G????W?G????K?C????B_@?????G?G????@_?_????B?@?????B_@??????w?_?????E?G??????o@??????B_C??????B?G??????B_G???????_K???????[@???????@wG???????@b_???????Bh,4,4
116,~?@ssP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???B????B????@?????O????A?????W?????o?????_?????O?_???K?????@_?????C??????G??????G??????C??????@???????W??????@_??????A???????A???????@????????O?G?????A????????G????????O?G??????O????????W????????E?????????o????????B?????????C?????????C?@???????A??????????_?G???????K??????????o??????????_??????????_?G????????o??????????E???????????_??????????A??_????????C???????????C???????????A????????????_???????????E????????????G????????????O????????????O????????????G?C??????????A?????????????O?G??????????@??_??????????A?????????????B?????????????@_?????????????W?????????????B??????????????G??????????????O?G????????????O?G????????????W??????????????E???????????????O??????????????@??_????????????@_??????????????@????????????????_?_?????????????G?G?????????????@????????????????C?C??????????????G????????????????C?G??????????????A?????????????????_@???????????????C?G???????????????W?????????????????O?????????????????K?????????????????B??????????????????W??????????????????_?????????????????BC?????????????????E??????????????????AG?????????????????@c,{|eMID@WH?e@C@E?`_GG@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??_?_?W?G?B?@??K?C??O?G??o?G??W?C??E?@???_?G??E??_??K?@???M?@???A??_??@o?G???E?@????W?C????o?G????o?G????W?C????C?@????@o?G????B_?_????A?@?????E?@?????B??_?????w?G?????B_@??????E?C??????M?G??????F?G??????@GC???????{@???????@oO???????Bo_???????@z,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???A????A?G??B?????_????C?G???O????@_????@_?????_?????G?G???B??????K??????O??????O??????G??????A???????O??????@???????B???????A???????@????????O???????A?@??????G????????O????????O?G??????G????????E?????????o????????B?????????E?????????E?????????A??????????_?G???????C?@????????o?????????@_??????????_??????????O?C????????K???????????o??????????A???????????C?@?????????C???????????A????????????_???????????C????????????O?C??????????O????????????O????????????G????????????A?@???????????O????????????@??_??????????A?@???????????A?????????????@_?????????????W?????????????B??????????????K??????????????K??????????????K??????????????E???????????????_??????????????C?G?????????????K???????????????O???????????????O@??????????????G?_?????????????A????????????????O???????????????@?C??????????????A????????????????A????????????????@?C???????????????W????????????????@?????????????????B?????????????????E?????????????????B?????????????????@_?????????????????G?????????????????@`?????????????????E??????????????????E??????????????????B???????????????????[,{|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B?@?@_?_?O?G?E?@??W?C??o?G??o?G??O?C??M?@???o?G??A??_??K?@???K?@???F??_???_?G???M?@????W?C????o?G????o?G????W?C????E?@?????o?G????Bo?_????@?B?????B?@?????@_?_?????[?G?????@o@??????B?C??????F?G??????B?G??????@gC???????EB????????oG???????Bo_???????@v,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???A????A?G??B?????_????C?G???O????@_????@_?????_?????G?G???B??????K??????O??????O??????G??????A???????O??????@???????B???????A???????@????????O???????A?@??????G????????O????????O?G??????G????????E?????????o????????B?????????E?????????E?????????A??????????_?G???????C?@????????o?????????@_??????????_??????????O?C????????K???????????o??????????A???????????C?@?????????C???????????A????????????_???????????C????????????O?C??????????O????????????O????????????G????????????A?@???????????O????????????@??_??????????A?@???????????A?????????????@_?????????????W?????????????B??????????????K??????????????K??????????????K??????????????E???????????????_??????????????C?G?????????????K???????????????O???????????????O@??????????????G???????????????A????????????????O@??????????????@?C??????????????A????????????????A????????????????@?C???????????????W????????????????@?????????????????E?????????????????K?????????????????B?????????????????@_?????????????????G?????????????????@`?????????????????E??????????????????E??????????????????B???????????????????[,{|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B?@?@_?_?O?G?E?@??W?C??o?G??o?G??O?C??M?@???o?G??A??_??K?@???K?@???F??_???_?G???M?@????W?C????o?G????o?G????W?C????E?@?????o?G????Bo?_????@?B?????B?@?????@_?_?????[?G?????@o@??????B?C??????E?G??????E?G??????BgC???????EB????????oG???????Bo_???????@v,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???B????B????@?????O????A?????W?????o?????_?????O?_???K?????@_?????C??????G??????G??????C??????@???????W??????@_??????A???????A???????@????????O?G?????A????????G????????O?G??????O????????W????????E?????????o????????B?????????C?????????C?????????A??????????_?G???????K??????????o??????????_??????????_?G????????o??????????E???????????_??????????A???????????C?@?????????C???????????A??_?????????_???????????K????????????o????????????_????????????_????????????O????????????C?@???????????_????????????A??_??????????C?@???????????C?????????????E??????????????o?????????????B??????????????G??????????????O??????????????O?G????????????G?C????????????E???????????????o??????????????@???????????????A?@?????????????@_???????????????_???????????????G???????????????@?@??????????????C?C??????????????G?G??????????????W????????????????A?????????????????_????????????????E?????????????????K?????????????????G?????????????????W?????????????????@?_????????????????W?????????????????B??????????????????K??????????????????KG?????????????????G_?????????????????BC,{|eMID@WH?e@C@E?`_GG@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??_?_?W?G?B?@??K?C??O?G??o?G??W?C??E?@???_?G??E??_??K?@???M?@???A??_??@o?G???E?@????O?C???@o?G????w?G????G?C????E?@?????o?G????B_?_????A?@?????E?@?????B??_?????w?G?????B_@??????E?C??????G?G??????]?G??????B?K???????{@???????@@W???????KW_???????^@,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???B????B????@?????O????A?????W?????o?????_?????O?_???K?????@_?????C??????G??????G??????C??????@?@?????W??????@_??????A???????A???????@????????O?G?????A????????G????????O?G??????O????????W????????E?????????o????????@?????????A?????????A?????????@??_???????o?????????E??????????G??????????O?G????????o??????????K??????????A???????????O??????????@???????????A???????????A?@?????????B????????????o???????????A????????????G????????????O????????????O?G??????????G????????????A?@???????????O?G??????????@?????????????E?????????????E?????????????B??????????????O?????????????A??????????????G?C????????????O?G????????????o??????????????W??????????????A???????????????O?G?????????????o??????????????@???????????????@?@??????????????_???????????????K???????????????@_???????????????@????????????????A????????????????A????????????????@?C???????????????W????????????????@?????????????????E?????????????????K?????????????????E?????????????????B??????????????????o?????????????????B_?????????????????CG?????????????????GG?????????????????K??????????????????AK,{|eMID@WH?e@C@E?`_GG@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??_?_?W?G?B?@??K?C??W?G??W?G??K?C??A?@???o?G??B??_??F?@???A?@???B_?_???W?G???A?@????W?C????o?G????o?G????W?C????E?@?????w?G????@??_????E?@?????E?@?????B_?_?????[?G?????@_@??????E?C??????K?G??????M?G??????BoC???????GF???????BBG???????Ko_???????]@,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???B????B????@?????O????A?????W?????o?????_?????O?_???K?????@_?????C??????G??????G??????C??????@???????W??????@_??????A???????A???????@????????O?G?????A????????G????????O?G??????O????????W????????E?????????o????????B?????????C?????????C?????????A??????????_?G???????K??????????o??????????_??????????_?G????????o??????????E???????????_??????????A??_????????C???????????C???????????A????????????_?G?????????K????????????o????????????_????????????_????????????O????????????C?@???????????_????????????A??_??????????C?@???????????C?????????????B??????????????o?????????????E??????????????G??????????????O??????????????O?G????????????G?C????????????E???????????????o??????????????@???????????????A?@?????????????@_???????????????_???????????????G?G?????????????@????????????????C?C??????????????G?G??????????????W????????????????A?????????????????_????????????????E?????????????????K?????????????????G?????????????????K?????????????????@??????????????????WG????????????????B??????????????????K??????????????????KG?????????????????G_?????????????????EC,{|eMID@WH?e@C@E?`_GG@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??_?_?W?G?B?@??K?C??O?G??o?G??W?C??E?@???_?G??E??_??K?@???M?@???A??_??@o?G???E?@????W?C????o?G????o?G????W?C????E?@?????o?G????B_?_????A?@?????E?@?????B??_?????w?G?????B_@??????E?C??????K?G??????M?G??????B?C???????{@???????@@w???????KW_???????^@,4,4
116,~?@ssP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???A????A?G??B?????_????C?G???O????@_????@_?????_?????G?G???B??????K??????O??????O??????G?C????A???????O??????@???????B???????A???????@????????O???????A?@??????G????????O????????O?G??????G????????E?????????O????????@??_??????E?????????E?????????A??????????_?G???????C?@????????o?????????@_??????????_??????????O?C????????K???????????o??????????A???????????C???????????C?@?????????A????????????_???????????C????????????O?C??????????O????????????O????????????G????????????A?@???????????O????????????@??_??????????A?@???????????A?????????????B??????????????O?????????????A?@????????????W??????????????o??????????????W??????????????K??????????????B???????????????G???????????????_?_?????????????o???????????????_???????????????W???????????????A????????????????O@??????????????@????????????????A?G??????????????A????????????????@?????????????????O@???????????????B?????????????????C?????????????????W?????????????????G@????????????????E??????????????????o?????????????????E??????????????????M??????????????????GO?????????????????CG?????????????????BC,{|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B?@?@_?_?O?G?F?@??G?C??o?G??o?G??O?C??M?@???o?G??A??_??K?@???K?@???F??_???_?G???M?@????W?C????_?G???@o?G????O?K????K?@????@_?G????E??_????N?@?????A?B?????B??_?????o?G?????F?@??????M?C??????K?G??????I?G??????B_C???????Y@????????ow???????BK_???????F`,4,4
116,~?@ssP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???A????A?G??B?????_????C?G???O????@_????@_?????_?????G?G???B??????K??????O??????O??????G??????A???????O??????@???????B???????A???????@????????O???????A?@??????G????????O????????O?G??????G????????E?????????o????????B?????????E?????????E?????????A??????????_?G???????C?@????????o?????????@_??????????_??????????O?C????????K???????????o??????????A???????????C???????????C???????????A????????????_???????????C????????????O?C??????????O????????????O????????????G????????????A?@???????????O????????????@??_??????????A?@???????????A?????????????B??????????????o?????????????E??????????????W??????????????o??????????????W??????????????K??????????????B???????????????G???????????????_?_?????????????o???????????????_???????????????O?_?????????????C????????????????_@??????????????A????????????????C?G??????????????C?G??????????????A?????????????????_????????????????C?G???????????????W?????????????????O?????????????????W?????????????????E??????????????????W?????????????????B??????????????????F??????????????????CO?????????????????CG?????????????????BC,{|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B?@?@_?_?O?G?E?@??W?C??o?G??o?G??O?C??M?@???o?G??A??_??K?@???K?@???F??_???_?G???M?@????W?C????_?G???@_?G????o?C????K?@????@_?G????E??_????N?@?????A?B?????B??_?????o?G?????F?@??????M?C??????K?G??????K?G??????F?C???????y@????????ow???????BK_???????F`,4,4
116,~?@ssP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G???@_???A????A?G??B?????_????C?????O?????o?????_?????O?_???K?????@_?????C??????G??????G??????C??????@?@?????G??????@_??????B???????A???????@??_?????O???????A????????G????????O?G??????O????????W????????E?????????_????????A??_??????E?????????C?????????A??????????_?G???????C??????????W??????????_??????????_?G????????o??????????E???????????_??????????A??_????????C???????????C?@?????????A????????????_?G?????????C????????????o????????????o????????????_????????????O?C??????????C?????????????_????????????A??_??????????C?@???????????C?????????????B??????????????O?????????????A?@????????????K??????????????O??????????????O??????????????G?C????????????A?@?????????????W??????????????@???????????????A?@?????????????@_???????????????_???????????????G?G?????????????@?@??????????????E????????????????C????????????????K????????????????@?????????????????O@???????????????A?G???????????????K?????????????????G?????????????????C?????????????????B?_????????????????_?????????????????E??????????????????C??????????????????KG?????????????????L??????????????????@o,{|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?M?G?O?_@_@?@_@??_?_?W?G?B?@??G?C??w?G??O?G??W?C??E?@???o?G??B??_??C?@???M?@???A??_??@o?G???E?@????W?C????w?G????O?G????[?C????A?B?????o?G????B_?_????B?@?????B?@?????@??_?????w?G?????B_@??????E?C??????M?G??????D?G??????@_C???????]@????????oW???????Bo_???????@z,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G???@_???B????B????@?????O????A?????K?????O?????O@????W?????E??????_?????A??????C??????C??????A??????@_??????K???????_??????@?@?????@????????_???????G???????@?@??????C????????W????????W????????K????????B?????????O????????@?????????A?@???????A?????????@_?????????O?????????A?@????????W??????????W??????????O??????????G??????????A?@?????????O??????????@???????????A???????????E???????????@_???????????O???????????A?@??????????G????????????O????????????O?G??????????G?C??????????A?????????????o????????????@_????????????B?????????????B?????????????@??????????????O?????????????A?@????????????G?C????????????W??????????????O??????????????G?C????????????@_??????????????G???????????????_??????????????@?@?????????????@????????????????_?_?????????????G???????????????B????????????????A????????????????C?G??????????????C?G??????????????B?????????????????O????????????????E?????????????????K?????????????????K?????????????????G?????????????????E??????????????????O?????????????????B@?????????????????G_?????????????????W??????????????????GW?????????????????F?,{|eMID@WH?e@C@E?`_GG@@_CB?GB?G@?C?w@?A?G?W?_?o@??_@??o?_?K?G?@_@??C?C??W?G??W?G??K?C??B?@???O?G??B_?_??A?@???F?@???@_?_???O?G???F?@????K?C????W?G????O?G????W?C????F?@?????W?G????@_?_????A?@?????F?@?????@o?_?????K?G?????@?@??????M?C??????M?W??????C?g??????E?C??????@w@???????B?W???????N?_???????EZ,4,4
116,~?@ssP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G@??@_???B????B????@?????O????A?????K?????O?????O@????W?????A??????O?????@??????A??????A??????B???????o??????C???????O?_?????_???????_???????O???????C?G?????@_???????E????????K????????K????????C????????@?????????G?G???????_????????@_????????@??????????_?_???????W?????????@??????????C??????????G??????????G??????????C??????????@???????????W???????????o??????????@???????????@?@??????????_???????????G???????????@?@??????????C?C??????????W????????????W????????????K????????????B?????????????W????????????@?????????????A?????????????A?@???????????@??_???????????W?????????????A??????????????G?C????????????G??????????????G??????????????C?C????????????@???????????????G???????????????_?_????????????@???????????????B????????????????O???????????????C?G??????????????_@??????????????B????????????????E????????????????B????????????????@_????????????????K????????????????@?????????????????E?????????????????A?????????????????A@????????????????@??????????????????OG????????????????A@?????????????????GC?????????????????OG?????????????????w??????????????????EG,{|eMID@WH?e@C@E?`_GG@@_CB?GB?G@?C?w@?A?G?[?_?O@??o@??W?_?E?G??_@??E?C??K?G??K?G??E?C??@?@???[?G???_?_??B_@???@?@???@_?_???W?G???B?@????K?C????O?G????o?G????[?C????B?@?????W?G????@??_????F?@?????B_@??????_?_?????[?G?????@_@??????F?C??????C?G??????K?G??????F_C???????WB???????BoG???????AL_???????N`,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G@??G???K???A????O???@????E????C????A?C???_????C?????O?????o?????_?????O?_???C?????@_?????E??????G??????G??????C??????@???????G?G????@_??????B???????A???????@??_?????O???????B????????G????????O????????O?G??????G????????E?????????o????????A?????????C?@???????C?????????A??????????_?G???????C??????????W??????????_??????????_?G????????O??????????K???????????o??????????A???????????C?@?????????C???????????A????????????_???????????C?@??????????o????????????o????????????_????????????O?C??????????C?????????????o????????????A?????????????C?@???????????C?@???????????A??????????????o?????????????E??????????????W??????????????O??????????????O??????????????G?C????????????A?@?????????????W??????????????@_??????????????@????????????????o???????????????O???????????????C?G??????????????_@??????????????A????????????????C?G??????????????K????????????????@?????????????????O@???????????????B?????????????????K?????????????????G?????????????????E?????????????????@??????????????????W?????????????????@_?????????????????B??????????????????F??????????????????B???????????????????s,{|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?o@?E?G?O?_@_@?@_@??_?_?W?G?B?@??G?C??o?G??o?G??W?C??E?@???o?G??A??_??M?@???E?@???A??_??@o?G???E?@????W?C????o?G????o?G????W?C????E?@?????w?G????@_?_????B?@?????A?@?????B_?_?????W?W?????B_@??????E?C??????M?G??????E?G??????B?C???????{@???????@_W???????Do_???????@z,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G???G???C???@????G???@_???A????A?G??@?????O????A?????W?????o?????_?????O?_???K?????@_?????C??????G??????G??????C??????@?@?????W??????@_??????A???????A???????@??_?????O???????A????????G????????O?G??????O????????W????????E?????????_????????A??_??????C?????????C?????????A??_???????_?????????K??????????W??????????_??????????_?G????????o??????????E???????????_??????????A??_????????C???????????C???????????A????????????_?G?????????K????????????W????????????_????????????_????????????O?C??????????C?????????????_????????????A??_??????????C?@???????????C?????????????B??????????????o?????????????E??????????????G??????????????O??????????????O?G????????????G?C????????????E???????????????W??????????????@???????????????A?@?????????????@_???????????????_???????????????G?G?????????????@?@??????????????C????????????????G?G??????????????W????????????????A?????????????????o????????????????A?????????????????K?????????????????G?????????????????E?????????????????@??????????????????W?????????????????B_?????????????????C??????????????????KG?????????????????M??????????????????BO,{|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??_?_?W?G?B?@??G?C??o?G??o?G??W?C??E?@???_?G??F??_??C?@???M?@???A??_??@o?G???E?@????W?C????o?G????o?G????W?C????E?@?????w?G????@_?_????A?@?????F?@?????@?@_?????w?G?????B_@??????E?C??????M?G??????E?G??????B?C???????{@???????@OW???????Bo_???????@z,4,4
116,~?@ssP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G@??G???C???@????G???@_???A????A?G??@?????O????A?????K?????O?????O@????W?????E??????_?????A??????C??????C??????A?C????@_??????K???????_??????@?@?????@????????_???????G???????@?@??????C????????W????????W????????G????????A?@???????O????????@?????????A?@???????A?????????@_?????????O?????????A?@????????W??????????W??????????O??????????G?C????????A???????????O??????????@???????????A?@?????????E???????????@_???????????O???????????A?@??????????G????????????O????????????O????????????G?C??????????A?????????????W????????????@_????????????B?????????????@??????????????_?????????????G?G???????????@?@????????????E??????????????G??????????????G?G????????????K??????????????@_??????????????G???????????????_?_????????????@?@?????????????@????????????????_?_?????????????W????????????????_???????????????A?C??????????????C?G??????????????C????????????????A?C???????????????_@???????????????C?????????????????K?????????????????G?????????????????K?????????????????@??????????????????OG????????????????@_?????????????????E??????????????????CG?????????????????M??????????????????@g,{|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?w@?A?G?W?_?o@??_@??o?_?K?G?@?@??K?C??W?G??W?G??K?C??B?@???O?G??B_?_??A?@???F?@???@_?_???W?G???B?@????K?C????W?G????W?G????M?C????@_@?????K?G?????_?_????B_@?????@?@?????@o?_?????K?G?????@o@??????B?C??????E?G??????F_G???????oK???????M@????????wG???????@o_???????@n,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G@??G???C???@????G???@_???A????A?G??@?????O????A?????K?????O?????O@????W?????E??????_?????A??????C??????C??????A?C????@_??????K???????_??????@?@?????@????????_???????G???????@?@??????C????????W????????W????????G????????A?@???????O????????@?????????A?@???????A?????????@_?????????O?????????A?@????????W??????????W??????????O??????????G??????????A???????????O??????????@???????????A?@?????????E???????????@_???????????O???????????A?@??????????G????????????O????????????O?G??????????G?C??????????A?????????????o????????????B?????????????E?????????????E?????????????@??????????????O?????????????A?@????????????G?C????????????W??????????????O??????????????G?C????????????@_??????????????G???????????????_?_????????????@???????????????@?@??????????????_???????????????G?G?????????????B????????????????A????????????????C?G??????????????C????????????????B?????????????????O????????????????B?????????????????E?????????????????C?????????????????E?????????????????@_?????????????????[?????????????????@??????????????????CC?????????????????KG?????????????????K??????????????????Ac,{|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?w@?A?G?W?_?o@??_@??o?_?K?G?@?@??K?C??W?G??W?G??K?C??B?@???O?G??B_?_??A?@???F?@???@_?_???O?G???E?@????W?C????o?G????o?G????W?C????F?@?????W?G????@_?_????A?@?????F?@?????@o?_?????K?G?????@_@??????F?C??????E?G??????E?G??????BoC???????KB???????@KG???????N?_???????Bu,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A@?W??_??_G?O??C??@_??C???G???G???C???@????G????_???@?G??B????@?????O????A?G???W?????o?????_?????O?_???K?????@_?????C??????G?G????G??????C??????@???????W???????_??????@???????@?@??????_???????G???????@????????C????????G????????G????????C?C??????B?????????W????????@?????????A?????????A?@???????B??????????W?????????A??????????G?C????????o??????????o??????????W??????????C???????????_?G????????A???????????C???????????C?@?????????A???????????@_???????????C????????????O?C??????????_?G??????????_????????????O????????????C?????????????_????????????A??_??????????C?????????????C?????????????A??_??????????@_?????????????E??????????????O??????????????_??????????????_?G????????????K??????????????B???????????????W??????????????@_??????????????@_??????????????@_???????????????O???????????????C?G??????????????_@??????????????A?C??????????????K????????????????E????????????????@?????????????????O????????????????A?G???????????????G?_???????????????O?????????????????O@????????????????A?_????????????????_?????????????????E@?????????????????W??????????????????K??????????????????B???????????????????[,{|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??o?_?G?G?B?@??K?C??O?G??o?G??[?C??A?@???w?G??@??_??F?@???A?@???B??_???o?G???E?@????W?C????_?G???@_?G????w?C????C?@????@_?G????F??_????F?@?????A?@?????B_?_?????O?W?????E?@??????[?C??????[?G??????G?G??????N?C???????oB???????F_G???????DD_???????Fp,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???A????A?G??B?????_????C?????O?_??@_????@_?????_?????G?G???B??????K??????O??????O??????G??????A???????O??????@???????E???????A???????@????????O?G?????A????????G????????O????????O?G??????G????????E?????????o????????B?????????E?????????E?????????A??????????_?????????C?@????????o??????????o??????????_??????????O?C????????K???????????o??????????A???????????C?@?????????C???????????A????????????_???????????C?@??????????O???????????@_????????????_????????????O?C??????????C?@???????????_????????????A?????????????C?@???????????C?@???????????A??????????????o?????????????E??????????????W??????????????W??????????????O??????????????G??????????????A?@?????????????K???????????????_??????????????@?@??????????????o???????????????O???????????????C?G??????????????_@??????????????A????????????????C?G??????????????C?G??????????????E?????????????????o????????????????A?????????????????K?????????????????G?????????????????E??????????????????_?????????????????G?????????????????@`?????????????????C??????????????????KG?????????????????M??????????????????BO,{|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B?@?@_?_?O?G?E?@??W?C??o?G??o?G??O?C??K?@??@o?G??A??_??M?@???C?@???F??_???_?G???M?@????W?C????o?G????o?G????W?C????F?@?????O?G????B??_????F?@?????B_@??????_?_?????[?G?????@o@??????B?C??????F?G??????B_G???????oC???????N@????????OW???????Bo_???????@z,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G@??G???C???@????G???@_???A????A?G??@?????O????A?????K?????O?????O@????W?????E??????_?????A??????C??????C??????A?C????@_??????K???????_??????@?@?????@????????_???????G???????@?@??????C????????W????????W????????G????????A?@???????O????????@?????????A?@???????A?????????@_?????????O?????????A?@????????W??????????W??????????O??????????G?C????????A???????????O??????????@???????????A?@?????????E???????????@_???????????O???????????A?@??????????G????????????O????????????O?G??????????G?C??????????A?????????????W????????????@_????????????B?????????????@??????????????_?????????????G?G???????????@?@????????????E??????????????G??????????????G?G????????????B???????????????_??????????????C?G?????????????O???????????????_???????????????_@??????????????o???????????????A????????????????O@??????????????@????????????????B????????????????@?????????????????o????????????????K?????????????????_????????????????B?????????????????B?????????????????A?????????????????@__????????????????W?????????????????@_?????????????????E??????????????????CG?????????????????CG?????????????????@c,{|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?w@?A?G?W?_?o@??_@??o?_?K?G?@?@??K?C??W?G??W?G??K?C??B?@???O?G??B_?_??A?@???F?@???@_?_???W?G???B?@????K?C????W?G????W?G????M?C????@_@?????K?G?????_?_????B_@?????@o@??????W?_?????E?G??????o@??????B?C??????E?G??????F_G???????oK???????G@???????BoG???????B`_???????Bl,4,4
116,~?@ssP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???B????B????@?????O????A?G???W?????o?????_?????O?_???K?????@_?????C??????G??????G??????C??????@???????W???????_??????@???????@?@??????_???????G???????@????????C????????G????????W????????K????????B?????????W????????@?????????A?????????A?@???????B??????????W?????????A??????????G?C????????o??????????o??????????W??????????C???????????_?G????????A???????????C???????????C?@?????????A???????????@_???????????C????????????O?C??????????_?G??????????_????????????O????????????C?@???????????_????????????A??_??????????C?????????????E?????????????B??????????????W?????????????A??????????????G??????????????O?G????????????K??????????????C??????????????@?@?????????????K???????????????W???????????????_???????????????_@??????????????O???????????????C?G??????????????_@??????????????E????????????????E????????????????A????????????????@?????????????????O@???????????????A?G???????????????G?_???????????????W?????????????????C?????????????????A??????????????????oG????????????????C??????????????????OC?????????????????GG?????????????????KG?????????????????E_,{|eMID@WH?e@C@E?`_GG@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??_?_?W?G?B?@??K?C??O?G??o?G??[?C??A?@???w?G??@??_??F?@???A?@???B??_???o?G???E?@????W?C????o?G????w?G????G?C????E?@?????w?G????@o?_????@?@?????B_@??????o?_?????M?G??????o@??????B?C??????F?G??????B?G??????@wC???????CB???????@oG???????Bo_???????@v,0,0
