n_c,fullerene_g6,dual_g6,depth_fullerene,depth_dual
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G@??G???K???A????O???@?C??E????C????A?C???_????C?????O?????o?????_?????O?????C?????@_?????A??????C??????C?G????A???????_@?????K???????o??????@???????@?@??????_???????W???????B????????G????????O????????O?G??????W????????A?????????O?G??????@?????????A?????????A?@???????@??????????W?????????A??????????G??????????O?G????????O??????????W??????????A???????????O??????????@??_????????A???????????A?@?????????B????????????W???????????A????????????G?C??????????O?G??????????o????????????K????????????A?????????????O????????????@??_??????????E?????????????A?????????????@??_???????????O?????????????A?@????????????G?C????????????O??????????????G??????????????C??????????????@?@?????????????G?G????????????@_??????????????@???????????????@_???????????????O???????????????C?G??????????????W???????????????@_???????????????B?????????????????_????????????????W????????????????E?????????????????OG???????????????@_????????????????@?????????????????@`?????????????????o?????????????????AG?????????????????X,y|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?o@?E?G?O?_@o@??_@??w?_?C?G?@_@??E?C??K?G??K?G??E?C??@?@???W?G??@_?_??B?@???A?@???B_?_???O?G???F?@????G?K????o?G????o?G????[?C????B?@?????W?G????@_?_????B_@?????@_@??????_?_?????[?G?????@OB??????B?C??????F_G??????@_W???????oC???????N@????????Uw,4,5
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_G?O??C??@_??C???G???G???C???@????G????_???@?G??B????@?????O@???A?????W?????o?????_?????O?_???K?????@_?????C??????G?G????G??????C?C????@???????K???????_??????@???????@????????_???????G???????@????????C?C??????G????????G????????C?C??????@_????????G?????????_?_??????@?????????B?????????@_?????????W?????????A??????????G?C????????o??????????W??????????G??????????A?@?????????O??????????@??_????????A?@?????????B???????????@????????????O???????????A?@??????????G????????????O?G??????????O????????????G????????????A?@???????????O????????????@?????????????A?@???????????@??????????????_?_???????????G?????????????B??????????????E??????????????C??????????????C?G????????????E???????????????o??????????????E???????????????K???????????????K???????????????G???????????????C?_?????????????@?G??????????????G@???????????????_???????????????@????????????????@?G???????????????_????????????????G@???????????????@?G???????????????C?????????????????B@????????????????B??????????????????o?????????????????B??????????????????F,y|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??o?_?G?G?B_@??C?C??[?G??K?G??C?C??B?@???W?G??@??_??F?@???A?@???B_?_???W?G???B?@????G?C????w?G????[?G????E?C????@?@?????[?G?????o?_????@o@??????_@??????w?_?????F?G??????O@??????BoC??????@_W??????@oG???????[C???????AV????????{G,4,5
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O???@?C??E????C????A?C??@_????G?????_?_??@?????B??????_?????G?????@??????K??????G??????G??????C?C????@???????G?G?????_??????@_??????@????????_???????G?G?????B????????K????????O????????O????????G?C??????E?????????O????????@??_??????B?????????A?????????@??_???????O?????????E??????????G??????????O??????????O?G????????G??????????E???????????O??????????@???????????A?@?????????A???????????@??_?????????O???????????B????????????G????????????W????????????W????????????E????????????@?????????????G?????????????_?_??????????B?????????????@??????????????_?_???????????K?????????????@??????????????C?C????????????G??????????????W??????????????C??????????????@?@?????????????G?G????????????@_??????????????@???????????????@_???????????????O???????????????C?G??????????????_@??????????????B????????????????C????????????????E?G???????????????_G???????????????G????????????????@?G???????????????K?????????????????G@????????????????C?????????????????A?_????????????????KG?????????????????k,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@?@?B_@??_?_?[?G?@?@??M?C??G?G??[?G??E?C??@?@???W?G??@_?_??B?@???B?@???@??_???w?G???A?@????[?C????O?W????w?G????G?C????F?@?????W?G????@??_????F?@?????B_@??????o?_?????G?G?????B_@??????D?C??????F?G??????B_G???????pC???????N`????????No,3,3
112,~?@osP@@?PC?O`?@@@_?O?A??G??O??O??G??A???O??@???E???C???A?_?@_???G????_C??B????A????@?C???o????E?????O?????_?????_?????O?????C??????_@????A??????C?G????C??????A???????_??????C???????O?_????@_??????@_???????_???????G?G?????B????????C????????G?G??????K????????C????????@?@???????W????????@_????????@?????????@??????????_?????????G?????????@??????????C??????????G?G????????G??????????C?C????????@?@?????????G???????????_??????????@???????????@?@?????????@_???????????W???????????B????????????G????????????O?G??????????o????????????G????????????A?@???????????G?????????????_?_??????????B?????????????B??????????????_?????????????G?????????????@?@????????????C??????????????G??????????????G??????????????E???????????????o??????????????A???????????????G???????????????W???????????????W???????????????E???????????????@_???????????????K????????????????o????????????????_G???????????????_G???????????????o????????????????K?????????????????_????????????????A?_???????????????C@????????????????C_?????????????????O?????????????????EG?????????????????M,y|eMID@WH_a@E@A?`_GG@@oC@?GB?G@?C?o@?E?G?W?_?_@?@o@??O?_?M?G??_@??F?C??C?G??K?G??E?C??@_@???K?G???o?_??@_@???@?@???@o?_???G?W???B_@????F?C????C?G????K?G????E?C????@_@?????K?G?????o?_????@_@?????@_@??????g?_?????F_G??????GB??????@_C??????B_G??????@oG???????WC???????FP????????Fw,4,4
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O???@?C??E????C????A?C??@_????G?????_?_??@?????B??????_?????G?????@??????K??????G??????G??????C??????@???????G?G?????_??????@_??????@????????_???????G?G?????B????????K????????O????????O????????G?C??????E?????????o????????A?????????C?@???????E?????????A??????????_?G???????C??????????o??????????_??????????_??????????O?C????????C??????????@_??????????A???????????C???????????C?@?????????A????????????_???????????C?@??????????O?C??????????o????????????_????????????W????????????E?????????????W????????????@?????????????A?????????????A?@???????????B??????????????W?????????????A??????????????G?C????????????G??????????????G?G????????????C??????????????B???????????????G???????????????_?_????????????@?@?????????????B????????????????_???????????????G?G?????????????@?@??????????????C?C??????????????K????????????????E????????????????A?????????????????o@???????????????@?O???????????????C?????????????????G@????????????????A@????????????????@?_????????????????OG?????????????????p,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@?@?B_@??_?_?W?G?B?@??G?C??w?G??O?G??[?C??B?@???O?G??B??_??E?@???E?@???B??_???_?G???M?@????O?C???@o?G????o?G????O?C????M?@?????w?G????@_?_????A?@?????F?@?????@o?_?????K?G?????@?@??????M?C??????N?G??????A?w??????BoC???????KR???????@{G,4,5
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_G?O??C??@_??C???G???G???K???A????O???@????A????A?G??B?????_????C?G???O????@_????@_?????_?????G?????@?@????K??????W??????O??????G?C????A???????O?G????@???????B???????A???????@??_?????O???????A?@??????W????????O????????O????????G????????A?????????O????????@??_??????B?????????A?????????@??_???????O?????????B??????????C??????????G??????????G?G????????K??????????B???????????W??????????@???????????A?@?????????A???????????@??_?????????O?G?????????B????????????G????????????O?G??????????O?G??????????W????????????A?????????????O?G??????????@?????????????A?@???????????A?????????????@??????????????O?G???????????@??????????????C?C????????????G??????????????C??????????????A???????????????_@?????????????E???????????????K???????????????O???????????????O@??????????????K???????????????@_???????????????K????????????????o????????????????_????????????????_G???????????????OC???????????????C?????????????????o????????????????@?_???????????????A?????????????????B??????????????????W?????????????????D_?????????????????M,y|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@?@?B?@?@_?_?W?G?A?@??[?C??O?G??w?G??K?C??B?@???W?G??@_?_??B_@???@?@???@_?_???W?G???B?@????K?C????O?G????w?G????M?C????@_@?????K?G?????o?_????@o@??????o@??????[?_?????B?G??????W@??????@wC???????oW???????oG???????[C???????Bb????????Lg,4,5
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G???K???A????O@??@????E????C????A?C??@_????G?????_?_??@?????B?????@_?????O?????A??????G??????W??????O??????G??????A?@?????O??????@??_????A???????B???????@????????O?G?????A????????G????????o????????o????????O????????C?@???????_????????E?????????C?????????C?@???????B??????????_?????????C?@????????O??????????o??????????o??????????O??????????C???????????_?G????????A???????????E???????????C???????????A????????????_?G?????????C????????????O?C??????????_?G??????????o????????????O????????????C?@???????????_?G??????????A?????????????K?????????????E?????????????B??????????????O?????????????E??????????????G??????????????O?G????????????G??????????????C?C????????????@???????????????E???????????????O???????????????_@??????????????_@??????????????W???????????????C????????????????o???????????????@_???????????????@_???????????????@_????????????????O????????????????B?????????????????G????????????????@_????????????????@@????????????????@@?????????????????o?????????????????M??????????????????e,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@_?_B?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??[?C??B?@???W?G??@_?_??A?@???E?@???B??_???o?G???E?@????W?C????_?G???@o?G????O?K????M?@?????w?G????@_?_????B_@?????@?@?????@_?_?????[?G?????@o@??????B?C??????D?G??????BoG???????[K???????AL????????}G,4,5
112,~?@osP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A?_?C???K???C???@?G??W???@????A?G??E????A?????_@???C?????W?????_?????_?????O?????C??????_?????A??????C??????C?G????A???????o??????C???????O?_?????_??????@_???????o???????K???????@_???????E????????G????????G?G??????E????????@?????????G?G???????_????????@_????????@??????????_?????????G?????????@??????????C??????????G??????????G??????????C??????????@?@?????????G?G?????????o??????????@???????????@?@??????????_?_?????????W???????????B????????????K????????????W????????????W????????????K????????????A?????????????O?G???????????_????????????@?@???????????@??????????????O?????????????C??????????????_?????????????A?C????????????C??????????????C?G????????????A???????????????_??????????????E???????????????K???????????????W???????????????W???????????????K???????????????@_???????????????E????????????????W????????????????o????????????????OG???????????????G????????????????A?????????????????OG???????????????@?_???????????????A@????????????????A??????????????????o_????????????????K??????????????????L,y|eMID@WH_a@E@A?`_GG@@_CB?GB?G@?C?o@?E?G?W?_?_@?@_@??o?_?G?G?B_@??C?C??[?G??K?G??E?C??@?@???W?G??@_?_??B_@???@?@???@_?_???W?G???B?@????G?C????w?G????[?G????E?C????@_@?????K?G?????o?_????@o@??????_B??????w?_?????E?G??????o@??????BoC??????@_W??????@_G???????sC???????Bb????????Lg,4,5
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_G?O??C??@_??C???G???G???K???A????O@??@????A????A?G??B?????_????C?G???O????@_????@_?????_?????G?????@??????E??????G??????G?G????C??????@???????G???????o??????@???????@?@??????_???????G???????B????????K????????O????????O?G??????G????????B?????????W????????@_????????A?????????A?@???????@??????????W?????????B??????????G??????????O??????????O?G????????G??????????B???????????O??????????@??_????????A???????????A???????????@??_?????????W???????????A????????????G?C??????????O?G??????????O????????????W????????????B?????????????O????????????@??_??????????A?@???????????B?????????????@_?????????????G?????????????@?@????????????C??????????????E??????????????C??????????????A?C?????????????_@?????????????C???????????????G???????????????O@??????????????O???????????????G?_?????????????B????????????????W????????????????_????????????????o????????????????o????????????????K????????????????@?????????????????GG????????????????o????????????????@_?????????????????_?????????????????W_????????????????B??????????????????L,y|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@_@?@_@??o?_?K?G?@_@??C?C??[?G??K?G??E?C??@_@???G?G??@_?_??B?@???B?@???@_?_???W?G???B?@????K?C????W?G????[?G????E?C????@o@?????C?G?????o?_????@o@??????o@??????[?_?????B?G??????W@??????@oC??????@oG???????_G???????{C???????Bb????????Ng,4,4
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_G?O??C??@_??C???G???G???K???A????O@??@????A????A?G??B?????_????C?G???O????@_????@_?????_?????G?????@??????E??????G??????G?G????C??????@?@?????G???????o??????@???????@????????_???????G???????B????????K????????O????????O?G??????G????????A?????????O?G??????@_????????A?????????A?@???????@??????????o?????????E??????????W??????????_??????????_??????????O?C????????C???????????o??????????A???????????C?@?????????C???????????A??_?????????_?G?????????E????????????O????????????_?G??????????_????????????O?C??????????C????????????@_????????????B?????????????E?????????????A?????????????@??????????????O?G???????????@??????????????C?C????????????G??????????????K??????????????B???????????????_??????????????C?G?????????????O?_?????????????o???????????????_???????????????O?_?????????????E????????????????W???????????????@????????????????A?G??????????????A?G??????????????@?????????????????K?????????????????_????????????????A?????????????????E@????????????????AA?????????????????o?????????????????M??????????????????e,y|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@_@?@_@??o?_?G?G?B_@??C?C??[?G??K?G??C?C??B?@???W?G??@??_??E?@???E?@???B??_???o?G???E?@????W?C????_?G???@o?G????[?C????B?@?????W?G????@o?_????@?@?????B?@?????@o?_?????M?G??????o@??????B?C??????CoG??????N?G???????wW???????CX???????@{G,4,5
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G@??G???K???A????O???@?C??E????C????A?C??@_????G?????_?_??@?????@_?????_?????G?????@?@????K??????G??????G??????C??????@???????G?G?????_??????@_??????@????????_?_?????G???????B????????C????????G????????G?G??????K????????B?????????O????????@??_??????B?????????A?????????@??_???????O?????????B??????????G??????????O??????????O?G????????W??????????A???????????O??????????@??_????????A???????????A???????????@??_?????????O?G?????????B????????????G????????????O?G??????????O?G??????????W????????????A?????????????O?G??????????@??_??????????E?????????????B?????????????@??????????????O?G???????????@??????????????C?C????????????G??????????????C??????????????A???????????????_@?????????????A???????????????G???????????????O@??????????????O???????????????K???????????????@_???????????????K????????????????o????????????????o????????????????o????????????????K????????????????B?????????????????GG????????????????_????????????????@_?????????????????_?????????????????O_????????????????BG?????????????????[,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?K?G?o?_@?@?B_@??_?_?W?G?B?@??G?C??w?G??O?G??[?C??B?@???W?G??@??_??E?@???F?@???@??_???w?G???A?@????[?C????W?G????O?G????[?C????B_@?????K?G?????o?_????@_@?????@o@??????[?_?????A?G??????w@??????@_C??????BoG???????oW???????XC???????F`????????Mo,4,5
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G???@_???A????A?G??B?????_????C?G???O?????o?????_?????O?_???K?????@_?????C??????G??????G??????C??????@?@?????G???????o??????@???????@?@??????_???????G???????@????????C?C??????G????????W????????K????????A?????????O?G??????@_????????A?????????A?@???????@??????????W?????????B??????????K??????????K??????????G??????????C??????????@???????????G???????????_??????????@?@?????????@?@??????????o???????????G???????????@?@??????????C????????????G????????????G?G??????????C?C??????????B?????????????W????????????@_????????????A?????????????A?@????????????_?????????????G?G???????????@??????????????E??????????????K??????????????A??????????????@???????????????O??????????????A?G?????????????G???????????????W???????????????K???????????????C???????????????@?G??????????????K????????????????o???????????????@_????????????????o????????????????W????????????????A@????????????????O????????????????@_????????????????@@????????????????@??????????????????__????????????????EG?????????????????k,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?M?G?O?_@_@?@_@??_?_?W?G?B?@??G?C??w?G??O?G??[?C??B?@???W?G??@??_??F?@???A?B???B_?_???W?G???A?@????W?C????o?G????o?G????O?C????M?@?????w?G????@_?_????B?@?????A_@??????{?_?????A?W??????o@??????B_C??????B?G??????BoG???????WK???????Ep????????FW,4,4
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G@??G???K???A????O@??@????E????C????A?C???_????C?????O?????o?????_?????O?????C??????o?????A??????C??????C?G????A???????_@?????K???????o??????@???????@?@??????_???????W???????B????????G????????O?G??????O????????W????????A?????????O?G??????@?????????A?????????A?????????@??_???????W?????????A??????????G??????????O??????????O?G????????K??????????A???????????O?G????????@??_????????A???????????A?@?????????B????????????o???????????A????????????G?C??????????O?G??????????o????????????W????????????A?????????????O?G??????????@?????????????@?????????????@?@????????????_?????????????G?G???????????@??????????????C?C????????????C??????????????C??????????????A???????????????_@?????????????E???????????????W???????????????O???????????????O@??????????????K???????????????@_???????????????K????????????????o????????????????o????????????????O????????????????GC???????????????A?????????????????OG???????????????@?_???????????????A@????????????????A?????????????????@__????????????????K??????????????????L,y|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?o@?E?G?W?_?o@??_@??w?_?C?G?@_@??E?C??K?G??K?G??E?C??@?@???W?G??@_?_??B?@???B?@???@_?_???[?G???@?@????K?C????W?G????W?G????M?C????@_@?????K?G?????o?_????@o@??????o@??????[?_?????A?G??????o@??????B_C??????B_G??????@_G???????pC???????N`????????No,4,4
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_G?O??C??@_??C???G???G???C???@????G????_???@?G??B????@?????O????A?G???W?????o?????_?????O?_???K?????@_?????C??????G?G????G??????C?C????@???????W???????_??????@???????@????????_???????G???????@?@??????C????????G????????G????????C?C??????@_????????G?????????_????????@?@???????B?????????@_?????????W?????????A??????????G?C????????W??????????W??????????G??????????A?@?????????O??????????@??_????????A?@?????????E???????????@????????????O???????????A?@??????????G????????????O????????????O????????????G?C??????????A?????????????O?G??????????@?????????????A?@???????????@??????????????_?????????????G?G???????????B??????????????E??????????????K??????????????K??????????????B???????????????O??????????????A?G?????????????K???????????????W???????????????G???????????????C?_?????????????@?G??????????????G????????????????_???????????????@?G??????????????@?G???????????????_????????????????G@???????????????@?G???????????????C?_???????????????E?????????????????E??????????????????__????????????????GG?????????????????X,y|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??o?_?G?G?B_@??C?C??W?G??[?G??C?C??B?@???W?G??@??_??F?@???B?@???@_?_???W?G???B?@????G?C????w?G????W?G????M?C????@?@?????[?G?????o?_????@?@?????B_@??????o@_?????M?G??????o@??????A?C??????M?G??????F?W??????@oS???????KX???????@[G,4,4
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_G?O??C??@_??C???G???G???K???A????O@??@????A????A?G??B?????_????C?G???O????@_????@_?????_?????G?????@??????E??????G??????G?G????C??????@?@?????G???????o??????@???????@????????_???????G???????B????????K????????O????????O?G??????G????????A?????????O?G??????@_????????A?????????A?@???????@??????????o?????????E??????????W??????????_??????????_??????????O?C????????C???????????o??????????A???????????C?@?????????C???????????A??_?????????_?G?????????E????????????O????????????_?G??????????_????????????O?C??????????C????????????@_????????????B?????????????E?????????????A?????????????@??????????????O?G???????????@??????????????C?C????????????G??????????????K??????????????B???????????????_??????????????C?G?????????????O?_?????????????o???????????????_???????????????O?_?????????????E????????????????W???????????????@????????????????A?G??????????????A?G??????????????@?????????????????K?????????????????_????????????????B?????????????????A@????????????????A??????????????????o_????????????????M??????????????????k,y|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@_@?@_@??o?_?G?G?B_@??C?C??[?G??K?G??C?C??B?@???W?G??@??_??E?@???E?@???B??_???o?G???E?@????W?C????_?G???@o?G????[?C????B?@?????W?G????@o?_????@?@?????B?@?????@o?_?????M?G??????o@??????B?C??????F_G??????@_W???????wC???????CZ???????@{G,4,5
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???A????A?G??B?????_????C?G???O????@_????@_?????_?????G?G???B??????K??????O??????O??????G?C????A???????O?G????@???????B???????A???????@????????O???????A????????G????????O?G??????O????????G????????E?????????O????????@??_??????B?????????A?????????@??_???????O?????????E??????????W??????????o??????????_??????????O?C????????E???????????o??????????A???????????C???????????C?@?????????A????????????_?G?????????C?@??????????W????????????_????????????_?G??????????O????????????C?@???????????_????????????A?????????????C?@???????????C?????????????A??_??????????@_?????????????C??????????????O?C????????????O??????????????O?G????????????G??????????????B???????????????K???????????????o???????????????o???????????????O???????????????K???????????????@_???????????????E????????????????O????????????????_G???????????????_G???????????????O????????????????C@????????????????_G???????????????E?????????????????C@????????????????C@????????????????A??????????????????WG?????????????????e,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??[?C??B?@???O?G??B??_??E?@???C?@???F??_???o?G???E?@????W?C????_?G???@o?G????O?K????M?@?????w?G????@_?_????B?@?????B_@??????_?_?????[?G?????@_B??????F?C??????D?G??????BoG???????WK???????F@????????VW,4,5
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_G?O??C??@_??C???G???G???C???@????G????_???@?G??B????@?????O@???A?????W?????o?????_?????O?_???K?????@_?????C??????G?G????G??????C?C????@???????K???????_??????@???????@????????_???????G???????@?@??????C????????G????????G????????C?C??????@_????????G?????????_?_??????@?????????B?????????@_?????????W?????????A??????????G?C????????W??????????W??????????G??????????A?@?????????O??????????@??_????????A?@?????????B???????????@????????????O?G?????????A????????????G?C??????????O????????????O????????????G?C??????????A?????????????O?G??????????@?????????????A?@???????????@??????????????_?_???????????G?????????????@_?????????????B??????????????C??????????????C?G????????????B???????????????O??????????????A?G?????????????K???????????????K???????????????G???????????????C?_?????????????@?G??????????????G????????????????_???????????????@?G??????????????@?G???????????????_????????????????G@???????????????@?G???????????????C?????????????????E@????????????????E??????????????????o?????????????????B??????????????????F,y|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??o?_?G?G?B_@??C?C??[?G??K?G??C?C??B?@???W?G??@??_??F?@???B?@???@_?_???W?G???B?@????G?C????w?G????[?G????E?C????@_@?????M?G?????O?_????@o@??????o@??????[?_?????B?G??????O@??????BoC??????@_W??????@oG???????Ok???????M@????????{W,4,4
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G@??G???K???A????O@??@????E????C????A?C???_????C?????O?????o?????_?????O?????C??????o?????A??????C??????C?G????A???????_@?????K???????o??????@???????@?@??????_???????W???????B????????G????????O?G??????O????????W????????A?????????O?G??????@?????????A?????????A?????????@??_???????W?????????A??????????G??????????O??????????O?G????????K??????????A???????????O?G????????@??_????????A???????????A?@?????????B????????????o???????????A????????????G?C??????????O?G??????????o????????????W????????????A?????????????O?G??????????@?????????????@?????????????@?@????????????_?????????????G?G???????????@??????????????C?C????????????C??????????????C??????????????A???????????????_@?????????????E???????????????W???????????????O???????????????O@??????????????K???????????????@_???????????????K????????????????o????????????????_????????????????_G???????????????W????????????????A?????????????????OG???????????????@?_???????????????A@????????????????B??????????????????o?????????????????CG?????????????????L,y|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?o@?E?G?W?_?o@??_@??w?_?C?G?@_@??E?C??K?G??K?G??E?C??@?@???W?G??@_?_??B?@???B?@???@_?_???[?G???@?@????K?C????W?G????W?G????M?C????@_@?????K?G?????o?_????@o@??????o@??????[?_?????B?G??????[@???????wC???????oG???????oG???????[C???????Bb????????Ng,4,4
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_G?O??C??@_??C???G???G???C???@????G????_???@?G??B????@?????O????A?G???W?????o?????_?????O?_???K?????@_?????C??????G?G????G??????C?C????@???????W???????_??????@???????@????????_???????G???????@?@??????C????????G????????G????????C?C??????@_????????G?????????_????????@?@???????B?????????@_?????????W?????????A??????????G?C????????W??????????W??????????G??????????A?@?????????O??????????@??_????????A?@?????????E???????????@????????????O???????????A?@??????????G????????????O????????????O????????????G?C??????????A?????????????O?G??????????@?????????????A?@???????????@??????????????_?????????????G?G???????????B??????????????E??????????????K??????????????K??????????????B???????????????O??????????????A?G?????????????K???????????????W???????????????G???????????????C?_?????????????@?G??????????????G????????????????_???????????????@?G??????????????@?G???????????????o????????????????C?????????????????_G???????????????@_????????????????B??????????????????_?????????????????W_????????????????B??????????????????L,y|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??o?_?G?G?B_@??C?C??W?G??[?G??C?C??B?@???W?G??@??_??F?@???B?@???@_?_???W?G???B?@????G?C????w?G????W?G????M?C????@?@?????[?G?????o?_????@?@?????B_@??????o@_?????M?G??????o@??????B_C??????B_G??????@oG???????WC???????Dp????????Fw,4,4
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G???K???A????O@??@????E????C????A?C??@_????G?????_????@?@???B?????@_?????O?????A??????G??????W??????O??????G??????A?@?????O??????@??_????A???????E???????@????????O???????A????????G?C??????o????????o????????O????????C?@???????_????????E?????????C?????????C?@???????B??????????_?????????C??????????O?C???????@_?????????@_??????????O??????????C???????????_??????????A??_????????E???????????C???????????A??_?????????_?G?????????C????????????O?C??????????_?G?????????@_????????????O????????????C?????????????_?G??????????A??_??????????K?????????????K?????????????A??????????????_?G???????????C??????????????G??????????????O?G????????????G??????????????C??????????????@?@?????????????W???????????????O???????????????_???????????????_@??????????????O?_?????????????E????????????????o???????????????@_???????????????B????????????????@?????????????????oC???????????????K?????????????????O????????????????@?_???????????????B?????????????????@??????????????????__????????????????EG?????????????????[,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@_?_B?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??W?C??F?@???O?G??B??_??E?@???E?@???B??_???o?G???E?@????W?C????w?G????O?G????[?C????B?@?????[?G?????_?_????B_@?????@_@??????o?_?????M?G??????o@??????B_C??????B_G??????@oG???????[C???????Bp????????Fw,4,4
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O@??@????E????C????A?C??@_????G?????_????@?@???B??????_?????G?????@??????E??????G??????G??????C?C????@???????G?G?????_??????B???????@????????_???????G?G?????B????????K????????O????????O?G??????G????????E?????????O????????@??_??????B?????????A?????????@??????????O?G???????E??????????G??????????O??????????O??????????G??????????B???????????O??????????@??_????????A?@?????????A???????????@??_?????????O?G?????????E????????????G????????????W????????????W????????????K????????????B?????????????O????????????@??_??????????A?????????????@??????????????_?_???????????C??????????????_?????????????A?C????????????K??????????????C??????????????A???????????????_??????????????C?G?????????????W???????????????o???????????????W???????????????K???????????????@????????????????K@???????????????o???????????????@_????????????????_????????????????OC???????????????C@????????????????_G???????????????A?????????????????C@????????????????A@????????????????@?_????????????????OG?????????????????p,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@_@?@_@??_?_?[?G?@?@??M?C??G?G??W?G??M?C??@?@???W?G??@_?_??B?@???B?@???@_?_???W?G???B_@????C?C????[?G????K?G????F?C?????_@?????M?G?????W?_?????o@??????o@??????W?_?????F?G??????OB??????B_C??????B_G??????@oG???????WC???????FP????????Fw,4,4
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G???K???A????O@??@????E????C????A?C??@_????G?????_?_??@?????B?????@_?????O?????A?@????G??????W??????O??????G??????A?@?????O??????@??_????A???????B???????@????????O???????A????????G????????W????????O????????G?C??????A?????????o????????@?????????A?@???????B?????????@??????????O?G???????A??????????W??????????o??????????o??????????O??????????C?@?????????_??????????B???????????C???????????C?@?????????A??_?????????_???????????C?@??????????O?C??????????o????????????_????????????O?C??????????C?????????????_?G??????????A?????????????E?????????????C?????????????A??_???????????_?????????????A??????????????G?C????????????G??????????????G?G????????????C??????????????@_??????????????E???????????????W???????????????O???????????????W???????????????K???????????????@_???????????????E????????????????O????????????????_G???????????????_G???????????????W????????????????C?????????????????_G???????????????A?_???????????????C@????????????????C@????????????????A??????????????????WG????????????????@E,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@_?_B?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??[?C??B?@???O?G??B??_??E?@???C?@???F??_???o?G???E?@????W?C????w?G????O?G????[?C????B_@?????K?G?????o?_????@o@??????_@??????w?_?????E?W??????o@??????B_C??????A?W??????F_G???????oK???????M@????????lW,4,5
