n_c,fullerene_g6,dual_g6,depth_fullerene,depth_dual
118,~?@usP@@?OC?O`?@@@_?O?A@?W??_??_??O??C???_??A???C???C???A????_???K????_???@?G??B????@?????O@???E?????W?????_?????_@????o?????K?????@??????C??????G?G????G??????C??????@???????G???????_??????@?@?????@????????_???????G?G?????@????????C????????W????????G????????C?C??????B?????????W????????@?????????A?@???????E?????????@_?????????O?????????A?@????????K??????????W??????????O??????????G?C????????A?@?????????O??????????@???????????A???????????A?@?????????@????????????O???????????A?@??????????G????????????O????????????O?G??????????G????????????A?????????????G?????????????_?_??????????B?????????????B??????????????_?????????????G?G???????????B??????????????E??????????????G??????????????G?G????????????E??????????????@_??????????????K???????????????O???????????????_???????????????_@??????????????O?_?????????????C????????????????o???????????????@????????????????A????????????????A?G??????????????@?C???????????????O????????????????A?G???????????????W?????????????????G?????????????????G@????????????????M?????????????????@??????????????????G@?????????????????W??????????????????O??????????????????WG?????????????????D???????????????????W??????????????????@W,||eMID@WH?e@C@E?`?GW@@?CF?GA?GB?C?_@?M?G?O?_@_@?@_@??_?_?[?G?@?@??K?C??W?G??O?G??[?C??A?@???w?G??@??_??F?@???B?@???@_?_???W?G???B_@????C?C????W?G????W?G????K?C????B_@?????G?G????@o?_????@?B?????B_@??????o?_?????K?G?????@o@??????A?C??????K?G??????M?G??????B_C???????S@???????@oG???????Bo_???????@F????????Bx,4,5
118,~?@usP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???A????A?G??B?????_????C?G???O????@_????@_?????_?????G?G???B??????K??????O??????O??????G?C????A???????O??????@???????B???????A???????@??_?????O???????A?@??????G????????O?G??????O????????G????????E?????????O????????@??_??????E?????????E?????????A??????????_?G???????C??????????W??????????O??????????O?G????????K??????????B???????????O??????????@??_????????A?@?????????A???????????@????????????O???????????A?@??????????K????????????O????????????O?G??????????G?C??????????A?????????????O?G??????????@?????????????A?????????????@??????????????_?_???????????W?????????????B??????????????C??????????????G?G????????????G??????????????A???????????????_@?????????????E???????????????W???????????????o???????????????O???????????????G???????????????A?G??????????????O@??????????????@_???????????????B????????????????@?????????????????_C???????????????G@???????????????@?????????????????C?_???????????????W?????????????????C?????????????????A?_????????????????_?????????????????C@?????????????????K??????????????????G??????????????????KG?????????????????B???????????????????W??????????????????@W,||eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B?@?@_?_?O?G?F?@??G?C??o?G??o?G??O?C??M?@???o?G??B??_??E?@???F?@???@_?_???W?G???B?@????M?C????G?G????W?G????K?C????B?@?????[?G?????o?_????@_@?????@o@??????W?_?????E?G??????w@??????@?C??????E?G??????F?G??????@oC???????K@???????@oG???????Bo_???????@F????????Bx,4,5
118,~?@usP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G???G???C???@????G???@_???A????A?G??@?????O????A?????W?????o?????_?????O?_???K?????@_?????C??????G??????G?G????C??????@?@?????W??????@_??????A???????A???????@??_?????O???????A????????G?C??????O????????O????????W????????A?????????O?G??????@?????????A?????????A?????????@??_???????o?????????B??????????G??????????O?G????????W??????????K??????????A???????????O?G????????@??_????????A???????????A?@?????????B????????????o???????????A????????????G????????????O?G??????????O????????????G????????????A?@???????????O????????????@?????????????@?????????????@?@????????????_?????????????G?G???????????@??????????????C?C????????????W??????????????K??????????????C??????????????@?@?????????????K???????????????o??????????????@_???????????????_???????????????O?_?????????????E????????????????O???????????????@_???????????????@????????????????@?????????????????_C???????????????G@???????????????@?????????????????C?_???????????????G?????????????????G@????????????????C?_???????????????B_?????????????????G??????????????????_C?????????????????o??????????????????W??????????????????A_??????????????????K???????????????????w,||eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??_?_?[?G?@?@??K?C??W?G??W?G??K?C??A?@???w?G??@??_??F?@???B?@???@_?_???W?G???B_@????C?C????W?G????W?G????K?C????B_@?????G?G????@o?_????@?B?????B_@??????o?_?????K?G?????@o@??????A?C??????K?G??????M?G??????B_C???????S@???????@oG???????Bo_???????@F????????Bx,4,5
118,~?@usP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G???G???C???@????G???@_???A????A?G??@?????O????A?????W?????o?????_?????O?_???K?????@_?????C??????G??????G?G????C??????@?@?????W??????@_??????A???????A???????@????????O?G?????A????????G?C??????O????????O????????W????????A?????????O?G??????@?????????A?????????A?????????@??????????o?????????E??????????G??????????O?G????????W??????????K??????????A???????????O?G????????@??_????????A???????????A?@?????????B????????????o???????????E????????????O????????????_????????????_?G??????????O?C??????????C?????????????_?G??????????A?????????????C?????????????A?????????????@??_???????????O?????????????A?@????????????G??????????????O?G????????????O??????????????W??????????????@???????????????G?G?????????????o??????????????@_??????????????@_???????????????O???????????????C?G??????????????o???????????????@_???????????????A????????????????B?????????????????_????????????????G@???????????????@?G???????????????C?????????????????G@????????????????G?????????????????C?_???????????????@?G????????????????G@????????????????@_?????????????????@?G?????????????????o??????????????????K???????????????????P??????????????????@g,||eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??_?_?[?G?@?@??K?C??W?G??W?G??K?C??A?@???o?G??B??_??F?@???B?@???@_?_???W?G???B_@????C?C????W?G????W?G????K?C????B?@?????W?G????@??_????F?@?????B_@??????o?_?????K?G?????@o@??????A?C??????K?G??????M?G??????B_C???????W@???????AAG???????]?_???????NB????????B{,0,0
118,~?@usP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C?_?@????W???@_???B????A????@?????O????A?????G?????O?????W?????G?????A??????O?????@??????A??????E??????B???????_??????C?G?????o??????@_??????@????????_?_?????G???????B????????K????????W????????W????????G????????A?@???????O????????@?????????A?????????A?????????@??????????O?G???????B??????????G??????????O??????????O?G????????G??????????A???????????O??????????@_??????????B???????????B???????????@_???????????W???????????@????????????C?C??????????G????????????W????????????E????????????@_????????????K?????????????_????????????@?@???????????@??????????????_?????????????G?????????????@??????????????C?C????????????K??????????????G??????????????C??????????????@?@?????????????G???????????????_?_????????????@???????????????@_???????????????o???????????????K???????????????@_???????????????B????????????????A????????????????E????????????????@_????????????????K????????????????@_????????????????A?????????????????C?????????????????C@????????????????B?_????????????????_?????????????????C??????????????????OC?????????????????_G?????????????????o??????????????????X???????????????????o??????????????????@g,||eMID`GH_a@E@B?__GK@?oC@?GB?G@_C?W@?B?G?G?_?o@??o@??W?_?C?G?@_@??E?C??K?G??G?G??K?C??B?@???W?G??@_?_??B?@???A?@???B_?_???W?G???B?@????G?C????w?G????W?G????K?C????B?@?????W?G????@o?_????@_@?????@_@??????_?_?????[?G?????@o@??????A?C??????M?G??????E?W??????B?C???????o@???????F_G???????EB_???????HX????????]@,0,0
118,~?@usP@@?OC?O`?@@@_?O?A??W??_??_??O??C???_??A???C???K???C???@?G??G???@_???B????B????@?????O@???E?????W?????_?????_?????O?????E??????_?????A??????C??????C??????A?C?????_??????C???????O???????_??????@_???????o???????G???????@?@??????C????????W????????W????????K????????@?????????G?G??????@_????????B?????????B?????????@??????????O?????????A??????????G?C????????W??????????O??????????G??????????A?@?????????O??????????@??_????????A???????????A?@?????????@????????????O???????????A?@??????????W????????????o????????????O????????????G?C??????????A?????????????o????????????@_????????????@?????????????@?@????????????o?????????????K??????????????_?????????????A??????????????C??????????????C?G????????????B???????????????_??????????????C???????????????O?_?????????????_@??????????????_???????????????O?_?????????????C????????????????_@??????????????E????????????????K????????????????E????????????????@?????????????????o????????????????@?????????????????C?_???????????????K?????????????????C?????????????????A??????????????????_G????????????????E@?????????????????O??????????????????o??????????????????W??????????????????CC?????????????????BG??????????????????BO,||eMID@WH?e@C@E?`_GG@@oC@?GB?G@?C?o@?E?G?W?_?o@??_@??o?_?K?G?@_@??F?C??C?G??K?G??E?C??@?@???W?G??@_?_??B?@???B?@???@_?_???O?G???F?@????K?C????[?G????K?G????E?C????@_@?????K?G?????o?_????@o@??????o@??????W?_?????C?G?????@o@??????B_C??????B?G??????B?G??????@_C???????W@???????BoG???????BB_???????CX????????N`,4,5
118,~?@usP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A???C???K???C???@?G??W???@_???B????A????@?????O????E?????W?????_?????_@????O?????C??????_@????A??????C??????C??????E??????@_??????G???????_??????@???????@????????o???????G???????@?@??????E????????K????????K????????C????????@?@???????G?????????_????????B?????????B?????????@_?????????O?????????A?@????????G??????????O??????????O?G????????G??????????A?@?????????O??????????@_??????????B???????????A???????????@??_?????????O???????????A????????????G?C??????????W????????????O????????????G?C??????????B?????????????K?????????????_????????????@?@???????????@??????????????_?????????????K?????????????@_?????????????A??????????????C?G????????????C??????????????A???????????????_@?????????????C?G?????????????O???????????????o???????????????o???????????????O???????????????C?G??????????????_???????????????A?C??????????????E????????????????C????????????????A?C???????????????W????????????????B?????????????????C?????????????????G?????????????????K?????????????????B??????????????????O?????????????????B??????????????????E??????????????????K??????????????????K??????????????????BC??????????????????c??????????????????EG,||eMID@WH_a@E@B?__GK@?oC@?GB?G@?C?o@?E?G?W?_?o@??o@??W?_?C?G?@_@??E?C??K?G??G?G??K?C??B?@???O?G??B_?_??B?@???B?@???@_?_???[?G???@?@????M?C????K?G????K?G????E?C????@_@?????K?G?????w?_?????o@??????o@??????[?_?????A?G??????w@??????@_K??????B?G??????B?G??????@_C???????[@???????@_W???????F?_???????D`????????@v,4,5
118,~?@usP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C???@????W???@????A?G??E????A?????_@???C?????O?????_?????_@????o?????K?????@??????C??????G??????G??????C??????@???????K???????o??????@_???????_???????O???????C????????_???????E????????K????????K????????E????????@_????????G?????????_?_??????@?????????@??????????_?_???????W?????????B??????????K??????????O??????????O?G????????G??????????A???????????O??????????@??_????????A???????????B???????????@_???????????G???????????@????????????C?C??????????G????????????G????????????E????????????@_????????????K?????????????W?????????????_?????????????_@????????????O?????????????C?G???????????@_?????????????B??????????????E??????????????C??????????????A?C?????????????_??????????????C???????????????O?_?????????????_???????????????o???????????????G???????????????A????????????????O@??????????????@?C??????????????A????????????????B????????????????@_????????????????K????????????????@?????????????????C?_???????????????G@????????????????W?????????????????B??????????????????_?????????????????C@?????????????????W??????????????????O??????????????????G??????????????????EC??????????????????e??????????????????F?,||eMID`GH_a@E@A?`_GG@@_CB?GA?GB?C?o@?C?G?o?_@_@?@?@?@_?_?W?G?B?@??K?C??O?G??w?G??K?C??B?@???[?G???_?_??B?@???B?@???@_?_???W?G???B?@????K?C????[?G????G?G????M?C????@_@?????M?G?????O?_????@o@??????o@??????W?_?????E?G??????o@??????B_C??????A?W??????F?G??????@oC???????G@???????BoG???????B@_???????E`????????@z,4,4
118,~?@usP@H?OC?O`?@??_?G?B??G??O??O??GC?E???_??A?_?K???G???C???@????W???@????A?G??A????@?????O????A?????G?????O@????o?????W?????C??????_?????A??????C??????C?G????E??????@_??????G???????_?_????B???????@????????_???????G???????@????????K????????W????????W????????C????????@?@???????G?????????_????????@?????????@??????????_?_???????W?????????B??????????K??????????O??????????O?G????????G??????????A???????????O?G????????@_??????????B???????????A???????????@??_?????????o???????????A????????????G????????????O?G??????????O????????????G????????????B?????????????W?????????????_????????????@?@???????????@??????????????_?????????????G?????????????@?@????????????C?C????????????W??????????????K??????????????E??????????????@???????????????G?G?????????????_??????????????@?@?????????????@_???????????????o???????????????G???????????????@?@??????????????A????????????????C????????????????C?G??????????????A?C???????????????_????????????????E?????????????????K?????????????????G?????????????????G@????????????????E?????????????????@_?????????????????B??????????????????G??????????????????OG?????????????????WG?????????????????CO?????????????????@@??????????????????KG,||eMID`GH_a@E@A?`_GK@?oC@?GB?G@_C?O@?E?G?W?_?_@?@_@??o?_?K?G?@_@??E?C??K?G??G?G??K?C??B_@???G?G??@_?_??B?@???B?@???@_?_???W?G???B?@????M?C????K?G????K?G????C?C????B?@?????[?G?????_?_????B_@?????@_@??????o?_?????K?G?????@_@??????F?C??????E?W??????E?G??????A?C??????@w@???????A?W???????]?_???????KJ????????Lp,4,5
118,~?@usP@H?OC?O`?@??_?G?B??G??O??O??GC?E???_??A?_?K???G???C???@????W???@????A?G??A????@?????O????A?????G?????O@????o?????W?????C??????_?????A??????C??????C?G????E??????@_??????G???????_?_????B???????@????????_???????G???????@????????K????????W????????W????????C????????@?@???????G?????????_????????@?????????@??????????_?_???????W?????????B??????????K??????????O??????????O?G????????G??????????A???????????O?G????????@_??????????B???????????B???????????@_???????????G???????????@????????????C?C??????????G????????????G????????????E????????????@_????????????C?????????????O?_???????????_?????????????_?????????????O?????????????C?G???????????@_?????????????B??????????????E??????????????C??????????????A?C?????????????_??????????????C?G?????????????W???????????????o???????????????o???????????????G???????????????A????????????????O@??????????????@?C??????????????A????????????????B?????????????????_????????????????G@???????????????@?G???????????????C?????????????????G@????????????????W?????????????????B??????????????????_?????????????????C@?????????????????OC?????????????????W??????????????????G??????????????????EC??????????????????a??????????????????BG,||eMID`GH_a@E@A?`_GK@?oC@?GB?G@_C?O@?E?G?W?_?_@?@_@??o?_?K?G?@_@??E?C??K?G??G?G??K?C??B_@???G?G??@_?_??B?@???B?@???@_?_???W?G???B?@????M?C????K?G????K?G????E?C????@o@?????C?G?????w?_?????o@??????o@??????W?_?????E?G??????w@??????@_C??????B?G??????B_G???????_C???????]@????????oW???????B?_???????F`????????@v,4,5
118,~?@usP@H?OC?O`?@??_?G?B??G??O??O??GC?E???_??A?_?K???G???C???@????W???@????A?G??A????@?????O????A?????G?????O@????o?????W?????C??????_?????A??????C??????C?G????E??????@_??????G???????_?_????B???????@????????_???????G???????@????????K????????W????????W????????C????????@?@???????G?????????_????????@?????????@??????????_?_???????W?????????B??????????K??????????O??????????O?G????????G??????????A???????????O?G????????@_??????????B???????????A???????????@??_?????????o???????????A????????????G????????????O?G??????????O????????????G????????????B?????????????W?????????????_????????????@?@???????????@??????????????_?????????????G?????????????@_?????????????E??????????????E??????????????E??????????????A???????????????_@?????????????C???????????????O?_?????????????o???????????????o???????????????O???????????????C?G?????????????@_???????????????A????????????????C?G??????????????C????????????????A?????????????????o????????????????B?????????????????C?????????????????G?????????????????G?????????????????E??????????????????o?????????????????E??????????????????O??????????????????_G?????????????????oG?????????????????WO?????????????????EO??????????????????w?,||eMID`GH_a@E@A?`_GK@?oC@?GB?G@_C?O@?E?G?W?_?_@?@_@??o?_?K?G?@_@??E?C??K?G??G?G??K?C??B_@???G?G??@_?_??B?@???B?@???@_?_???W?G???B?@????M?C????K?G????K?G????C?C????B?@?????[?G?????_@_????B_@?????@_@??????o?_?????K?G?????@_@??????F?C??????E?W??????E?G??????A?C??????@g@???????B_G???????EB_???????KX????????L`,4,4
118,~?@usP@H?OC?O`?@??_?G?B??G??O??O??GC?E???_??A?_?K???G???C???@????W???@????A?G??A????@?????O????A?????G?????O@????o?????W?????C??????_?????A??????C??????C?G????E??????@_??????G???????_?_????B???????@????????_???????G???????@????????K????????W????????W????????C????????@?????????G?G???????_????????@?????????@??????????_?_???????W?????????B??????????K??????????O??????????O?G????????G??????????A???????????O?G????????B???????????B???????????B???????????@_???????????G???????????@????????????C?C??????????G????????????G????????????E????????????@_????????????C?????????????O?????????????_@????????????_?????????????O?????????????C?G???????????@_?????????????B??????????????E??????????????C??????????????A?C?????????????_??????????????C?G?????????????o???????????????o???????????????o???????????????G???????????????A????????????????O@??????????????@?C??????????????A????????????????B?????????????????_????????????????G@???????????????@?G???????????????C?????????????????G@????????????????W?????????????????B??????????????????_?????????????????C@?????????????????OC?????????????????W??????????????????G??????????????????EC??????????????????a??????????????????BG,||eMID`GH_a@E@A?`_GK@?oC@?GB?G@_C?O@?E?G?W?_?_@?@_@??o?_?K?G?@_@??E?C??K?G??G?G??K?C??B_@???G?G??@_?_??B?@???B?@???@_?_???W?G???B?@????K?C????[?G????K?G????E?C????@o@?????C?G?????w?_?????o@??????o@??????W?_?????E?G??????o@??????B_C??????B?G??????B_G???????_C???????]@????????oW???????B?_???????F`????????@v,4,5
118,~?@usP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C???@?G??W???@????A?G??E????A?????_@???C?????O?????_?????_?????o?????C??????_?????A?C????C??????C??????A???????o??????C???????O?_????@_??????@_???????_???????G???????@?@??????K????????G????????G?G??????K????????B?????????O????????@??_??????A?@???????A?????????@??????????O?????????A?@????????W??????????O??????????O??????????G?C????????A???????????O??????????@??_????????A???????????@????????????_?_?????????W???????????B????????????C????????????G????????????G?G??????????K????????????@?????????????G?G??????????@_????????????@_????????????@_?????????????O?????????????C??????????????_?????????????A?C????????????K??????????????C??????????????A?C?????????????_@?????????????C???????????????O???????????????_@??????????????_???????????????O?_?????????????K???????????????@_???????????????A????????????????C?G??????????????C?G??????????????@?????????????????O@???????????????E?????????????????K?????????????????G?????????????????G?????????????????C?_???????????????@?G????????????????E??????????????????G??????????????????W??????????????????GW?????????????????K???????????????????o??????????????????AW,||eMID`GH_a@E@A?`_GG@@_CB?GA?GB?C?o@?C?G?w?_?_@?@o@??O?_?K?G?@_@??C?C??[?G??K?G??C?C??B?@???W?G??@_?_??A?@???F?@???@??_???w?G???A?@????W?C????w?G????O?G????]?C????@?B?????W?G????@_?_????B_@?????@?@?????@o?_?????M?G??????_@??????E?C??????M?G??????D?W??????@_C???????W@???????B_G???????F__???????AN????????Ep,4,4
118,~?@usP@@?OC?O`?@@@_?O?A??W??_??_??O??C???_??A???C???K???C???@?G??G???@_???A????A?G??B?????_????C?G???o????@_????@??????_?????G?????@_?????C??????G??????G??????C??????@???????G?G?????_??????@?@?????@????????_???????W???????B????????G????????O?G??????O????????W????????E?????????o????????B?????????A?????????A?@???????@_?????????W?????????A??????????G??????????O??????????O?G????????K??????????A???????????O?G????????@???????????A???????????A???????????@??_?????????O???????????A?@??????????G?C??????????O????????????o????????????W????????????A?????????????O?G??????????@?????????????B?????????????B?????????????@_?????????????G?????????????@?@????????????B??????????????C??????????????C??????????????A???????????????_@?????????????E???????????????O???????????????_@??????????????_???????????????O???????????????C?G??????????????o???????????????@????????????????E????????????????E????????????????@_????????????????G????????????????@_????????????????E?????????????????C?????????????????E@????????????????A??????????????????_?????????????????C@?????????????????WC?????????????????_??????????????????_G?????????????????W??????????????????@B??????????????????X?,||eMID@WH?e@C@E?`?GW@@?CF?GA?GB?C?_@?K?G?o?_@_@?@_@??_?_?W?G?B?@??K?C??W?G??[?G??E?C??@_@???G?G??@_?_??B?@???B?@???@_?_???W?G???B?@????K?C????W?G????W?G????M?C????@o@?????C?G?????o?_????@_@?????@o@??????W?_?????E?G??????o@??????B?C??????E?G??????F_G???????_[???????W@???????B?G???????N?_???????EF????????EX,4,5
118,~?@usP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C?_?@????W???@????A?G??E????A?????_@???C?????O?????_?????_?????W?????C??????_?????A??????C??????C??????A???????o??????C???????O?_????@_??????@_???????_???????G?G?????@????????K????????W????????W????????K????????B?????????O????????@??_??????A?????????A?????????@??????????O?????????A?@????????K??????????O??????????O?G????????G??????????A???????????O??????????@??_????????A???????????B???????????@????????????O?G?????????E????????????W????????????O????????????O?G??????????G????????????B?????????????W????????????@_????????????@_????????????@??????????????_?_???????????G?G???????????@??????????????C??????????????G??????????????G?G????????????E??????????????@???????????????G?G?????????????_??????????????@???????????????@?@??????????????_???????????????C????????????????_@??????????????E????????????????K????????????????E????????????????@?????????????????W????????????????B?????????????????E?????????????????K?????????????????C?????????????????A??????????????????_G????????????????E@?????????????????O??????????????????_G?????????????????o??????????????????K??????????????????BG??????????????????@o,||eMID`GH_a@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?_@?@_@??o?_?K?G?@_@??C?C??[?G??K?G??C?C??B?@???W?G??@_?_??B?@???B?@???@_?_???W?G???B?@????M?C????G?G????[?G????E?C????@?@?????W?G????@_?_????B_@?????@_@??????o?_?????K?G?????@_@??????F?C??????C?W??????N?G??????@?K???????o@???????E?G???????]?_???????KF????????LX,4,5
118,~?@usP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G???G@??K???A????O@??@????E????C????A?C???_????C?????O????@_?????_?????O?????C??????o?????A??????C??????C??????A???????_@?????K???????o??????@???????@????????_?_?????W???????B????????G????????O?G??????O????????W????????E?????????o????????@?????????A?@???????A?????????@??????????o?????????A??????????G??????????O??????????O?G????????K??????????A???????????O?G????????@???????????A???????????A?@?????????@_???????????W???????????A????????????K????????????W????????????W????????????C????????????@?@???????????G?????????????o????????????@_?????????????_?????????????O?_???????????C??????????????_?????????????E??????????????C??????????????C??????????????A?C?????????????o??????????????C???????????????O?_?????????????_???????????????_@??????????????W???????????????E????????????????_???????????????B????????????????E????????????????A????????????????@?C???????????????O????????????????B?????????????????E?????????????????C?????????????????C?????????????????E??????????????????o?????????????????B??????????????????G??????????????????OG?????????????????WG?????????????????KO?????????????????AO??????????????????WG,||eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?o@?E?G?W?_?o@??_@??o?_?K?G?@_@??E?C??K?G??K?G??C?C??B?@???W?G??@_?_??B?@???B?@???@_?_???W?G???B?@????K?C????[?G????K?G????E?C????@?@?????[?G?????o?_????@o@??????o@??????W?_?????E?G??????o@??????B_C??????B?W??????B?G??????@?C???????w@???????B_G???????EB_???????KX????????L`,4,5
118,~?@usP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C?_?@????W???@_???B????A????@?????O????A?????G?????O?????W?????G?????A??????O?????@??????A??????E??????B???????_??????C?G?????o??????@_??????@????????_?_?????G???????B????????K????????W????????W????????G????????A?@???????O????????@?????????A?????????A?????????@??????????O?G???????B??????????G??????????O??????????O?G????????G??????????A?@?????????O??????????@_??????????B???????????A???????????@??_?????????o???????????E????????????G????????????O?G??????????O????????????W????????????B?????????????K?????????????_????????????@?@???????????@??????????????_?????????????G?????????????@?@????????????C??????????????G?G????????????K??????????????C??????????????@???????????????G?G?????????????_?_????????????@???????????????@_???????????????o???????????????G???????????????@?@??????????????E????????????????C????????????????C?G??????????????A????????????????@_????????????????B?????????????????K?????????????????G?????????????????G?????????????????C?????????????????@_G????????????????E??????????????????O??????????????????o??????????????????W??????????????????KO?????????????????BO??????????????????B_,||eMID`GH_a@E@B?__GK@?oC@?GB?G@_C?W@?B?G?G?_?o@??o@??W?_?C?G?@_@??E?C??K?G??G?G??K?C??B?@???W?G??@_?_??B?@???A?@???B_?_???[?G???@?@????M?C????K?G????K?G????C?C????B?@?????W?G????@o?_????@_@?????@_@??????_?_?????]?G??????_B??????F?C??????E?W??????E?G??????A?C??????@o@???????F?G???????KB_???????WX????????T`,4,5
118,~?@usP@H?OC?O`?@??_?G?B??G??O??O??GC?E???_??A?_?K???G???C???@?G??W???@????A?G??A????@?????O????A?????G?????O?????o?????G?????A??????O@????@??????A?G????E??????B???????_??????C?G?????o??????@_??????@????????_???????G?G?????B????????C????????G?G??????G????????C?C??????@?????????G?????????_????????@?????????@??????????_?_???????W?????????@??????????C??????????G?G????????G??????????C?C????????@_??????????K???????????_??????????@?@?????????B???????????@_???????????G???????????@????????????C?C??????????W????????????G????????????C?C??????????@?????????????G?G???????????_????????????@?????????????@??????????????_?_???????????G?????????????@?@????????????K??????????????G??????????????G?G????????????C?C????????????@???????????????G?G?????????????o??????????????@_??????????????@????????????????_?_?????????????K????????????????_???????????????A????????????????C?G??????????????A????????????????@?C???????????????W????????????????@?????????????????C?????????????????G?????????????????K@????????????????E??????????????????o?????????????????A??????????????????KC?????????????????W??????????????????W??????????????????AC??????????????????`??????????????????DG,||eMID`GH_a@E@A?`_GK@?oC@?GB?G@_C?O@?F?G?G?_?w@??O@??W?_?E?G??o@??B?C??C?G??K?G??E?C??@_@???G?G??@o?_??@?@???B_@????_?_???W?G???B_@????E?C????K?G????G?G????K?C????B?@?????[?G?????_?_????B_@?????@o@??????O?_?????K?G?????@o@??????B?K??????E?G??????C?G??????F?C???????w@???????A?w???????]?_???????Gr????????Z@,4,5
118,~?@usP@H?OC?O`?@??_?G?B??G??O??O??GC?E???_??A?_?K???G???C?_?@????W???@????A?G??A????@?????O????A?????G?????O?????W?????G?????A??????O?????@??????A?G????E??????B???????_??????C?G?????o??????@_??????@????????_?_?????G???????B????????K????????W????????G????????C?C??????@?????????G?????????_????????@?????????@??????????_?_???????K?????????@??????????C?C????????G??????????G??????????C?C????????@_??????????K???????????_??????????@?@?????????B???????????@_???????????G???????????@?@??????????C????????????K????????????K????????????A?????????????_@???????????C?????????????O?????????????_?????????????_?????????????O?????????????C?G????????????o?????????????A??????????????C?G????????????C??????????????A?C?????????????o??????????????E???????????????W???????????????o???????????????o???????????????G???????????????A?G??????????????O???????????????@_???????????????@????????????????@?G???????????????_C???????????????G????????????????@?????????????????E?????????????????E?????????????????C?????????????????A?_????????????????_G????????????????B??????????????????K??????????????????W??????????????????GG?????????????????C???????????????????p??????????????????Ao,||eMID`GH_a@E@A?`_GK@?oC@?GB?G@_C?W@?B?G?G?_?o@??o@??W?_?E?G??o@??B?C??C?G??K?G??E?C??@_@???K?G???o?_??@_@???@_@????o?_???M?G????o@????B?C????C?G????K?G????E?C????@o@?????E?G?????W?_?????o@??????o@??????[?_?????B?G??????W@??????@_C??????B?G??????B_G???????oK???????K@???????@_G???????F__???????BF????????BX,4,5
118,~?@usP@H?OC?O`?@??_?G?B??G??O??O??GC?E???_??A?_?K???G???C?_?@????W???@????A?G??A????@?????O????A?????G?????O?????W?????G?????A??????O?????@??????A?G????E??????B???????_??????C?G?????o??????@_??????@????????_?_?????G???????B????????K????????W????????G????????C?C??????@?????????G?????????_????????@?????????@??????????_?_???????K?????????@??????????C??????????G??????????G??????????C?C????????@_??????????K???????????_??????????@?@?????????B???????????@_???????????G???????????@?@??????????C????????????W????????????W????????????K????????????@?????????????G?G???????????_????????????@?????????????@??????????????_?_???????????G?????????????@?@????????????E??????????????G??????????????G??????????????C?C????????????@???????????????G?G?????????????o??????????????@_??????????????@????????????????_?_?????????????K????????????????_???????????????A?C??????????????C????????????????K????????????????B?????????????????O????????????????A?G???????????????G?????????????????O?????????????????O?????????????????K?_???????????????@_?????????????????G??????????????????_?????????????????@_G?????????????????o??????????????????W_?????????????????E_??????????????????E_,||eMID`GH_a@E@A?`_GK@?oC@?GB?G@_C?W@?B?G?G?_?o@??o@??W?_?E?G??o@??B?C??C?G??K?G??E?C??@_@???K?G???o?_??@?@???B?@???@_?_???W?G???B_@????E?C????K?G????G?G????K?C????B?@?????[?G?????o?_????@_@?????@?@?????@o?_?????K?G?????@o@??????B?C??????E?G??????C?G??????F?C???????w@???????B?w???????KK_???????P`????????}@,4,4
